Mximo;Mnimo;Media;Fechamximo;Fechamnimo;fecha
37;26,22;30;2017-05-2621:45:00;2017-05-2601:30:00;2017-05-26-00:00:00
38;26,22;31;2017-05-2716:45:00;2017-05-2704:15:00;2017-05-27-00:00:00
38;27,7;30;2017-05-2818:45:00;2017-05-2808:45:00;2017-05-28-00:00:00
36;29,74;33;2017-05-2922:30:00;2017-05-29-00:00:00;2017-05-29-00:00:00
58;32,8;40;2017-05-3016:00:00;2017-05-3010:00:00;2017-05-30-00:00:00
69;33,82;42;2017-05-3119:45:00;2017-05-3101:45:00;2017-05-31-00:00:00
64;31,78;36;2017-06-01-00:00:00;2017-06-0111:00:00;2017-06-01-00:00:00
37;30,76;35;2017-06-0220:45:00;2017-06-0216:30:00;2017-06-02-00:00:00
48;30,76;35;2017-06-0315:15:00;2017-06-0315:45:00;2017-06-03-00:00:00
43;31,78;36;2017-06-0419:00:00;2017-06-04-00:00:00;2017-06-04-00:00:00
94;37,9;64;2017-06-0522:15:00;2017-06-0500:15:00;2017-06-05-00:00:00
89;58,437;74;2017-06-06-00:00:00;2017-06-0617:45:00;2017-06-06-00:00:00
100;63,571;75;2017-06-0719:45:00;2017-06-0710:15:00;2017-06-07-00:00:00
89;34,84;52;2017-06-08-00:00:00;2017-06-0813:15:00;2017-06-08-00:00:00
78;43,034;57;2017-06-0915:45:00;2017-06-09-00:00:00;2017-06-09-00:00:00
96;37,9;58;2017-06-1000:30:00;2017-06-1012:30:00;2017-06-10-00:00:00
79;32,8;38;2017-06-11-00:00:00;2017-06-1121:15:00;2017-06-11-00:00:00
48;30,76;34;2017-06-1223:00:00;2017-06-1215:00:00;2017-06-12-00:00:00
48;27,7;32;2017-06-13-00:00:00;2017-06-1312:30:00;2017-06-13-00:00:00
37;24,74;30;2017-06-1421:15:00;2017-06-1411:00:00;2017-06-14-00:00:00
36;24,703;28;2017-06-15-00:00:00;2017-06-1520:15:00;2017-06-15-00:00:00
30;23,258;26;2017-06-1623:15:00;2017-06-1611:00:00;2017-06-16-00:00:00
35;22,174;27;2017-06-1722:45:00;2017-06-1704:15:00;2017-06-17-00:00:00
37;24,74;30;2017-06-1820:00:00;2017-06-1813:45:00;2017-06-18-00:00:00
35;21,813;28;2017-06-19-00:00:00;2017-06-1918:15:00;2017-06-19-00:00:00
32;27,593;29;2017-06-2017:00:00;2017-06-20-00:00:00;2017-06-20-00:00:00
44;30,614;33;2017-06-2119:00:00;2017-06-2112:15:00;2017-06-21-00:00:00
38;27,7;32;2017-06-2200:15:00;2017-06-2210:30:00;2017-06-22-00:00:00
48;27,593;31;2017-06-2316:15:00;2017-06-2304:30:00;2017-06-23-00:00:00
33;26,22;30;2017-06-2400:30:00;2017-06-2423:30:00;2017-06-24-00:00:00
33;27,7;31;2017-06-2522:45:00;2017-06-25-00:00:00;2017-06-25-00:00:00
70;27,7;36;2017-06-2623:45:00;2017-06-2606:30:00;2017-06-26-00:00:00
89;36,88;61;2017-06-2714:00:00;2017-06-2722:45:00;2017-06-27-00:00:00
69;33,82;43;2017-06-2815:00:00;2017-06-2810:15:00;2017-06-28-00:00:00
79;29,74;44;2017-06-2914:45:00;2017-06-2909:30:00;2017-06-29-00:00:00
37;30,76;34;2017-06-3001:30:00;2017-06-3017:45:00;2017-06-30-00:00:00
36;29,74;33;2017-07-0101:30:00;2017-07-0116:30:00;2017-07-01-00:00:00
35;28,72;32;2017-07-0217:00:00;2017-07-0211:15:00;2017-07-02-00:00:00
69;30,76;43;2017-07-0318:45:00;2017-07-0303:15:00;2017-07-03-00:00:00
74;32,8;40;2017-07-0400:45:00;2017-07-0412:15:00;2017-07-04-00:00:00
38;29,74;34;2017-07-05-00:00:00;2017-07-0513:30:00;2017-07-05-00:00:00
33;23,26;28;2017-07-0603:45:00;2017-07-0614:00:00;2017-07-06-00:00:00
38;24,74;30;2017-07-0720:30:00;2017-07-0712:00:00;2017-07-07-00:00:00
37;27,7;32;2017-07-0815:45:00;2017-07-0810:15:00;2017-07-08-00:00:00
79;30,76;50;2017-07-0916:15:00;2017-07-0900:15:00;2017-07-09-00:00:00
53;30,76;35;2017-07-10-00:00:00;2017-07-1015:45:00;2017-07-10-00:00:00
58;32,8;43;2017-07-1115:30:00;2017-07-1110:15:00;2017-07-11-00:00:00
58;31,78;37;2017-07-12-00:00:00;2017-07-1210:30:00;2017-07-12-00:00:00
48;31,78;35;2017-07-1317:00:00;2017-07-1322:45:00;2017-07-13-00:00:00
37;28,72;33;2017-07-14-00:00:00;2017-07-1420:15:00;2017-07-14-00:00:00
36;27,7;31;2017-07-1522:45:00;2017-07-1512:30:00;2017-07-15-00:00:00
37;26,22;32;2017-07-1620:30:00;2017-07-1610:15:00;2017-07-16-00:00:00
36;24,74;32;2017-07-17-00:00:00;2017-07-1710:00:00;2017-07-17-00:00:00
33;23,26;29;2017-07-18-00:00:00;2017-07-1810:15:00;2017-07-18-00:00:00
33;20,3;27;2017-07-1919:15:00;2017-07-1910:15:00;2017-07-19-00:00:00
30;18,82;24;2017-07-20-00:00:00;2017-07-2021:30:00;2017-07-20-00:00:00
35;23,26;29;2017-07-2117:00:00;2017-07-2100:15:00;2017-07-21-00:00:00
33;23,26;28;2017-07-2200:15:00;2017-07-2216:00:00;2017-07-22-00:00:00
31;21,78;25;2017-07-2323:30:00;2017-07-2300:45:00;2017-07-23-00:00:00
30;21,78;25;2017-07-24-00:00:00;2017-07-2413:00:00;2017-07-24-00:00:00
28;12,9;23;2017-07-2501:45:00;2017-07-2522:45:00;2017-07-25-00:00:00
36;14,38;26;2017-07-2609:30:00;2017-07-26-00:00:00;2017-07-26-00:00:00
35;26,22;31;2017-07-2715:45:00;2017-07-2710:30:00;2017-07-27-00:00:00
34;26,22;30;2017-07-2817:15:00;2017-07-2810:15:00;2017-07-28-00:00:00
35;23,26;30;2017-07-2918:30:00;2017-07-2913:45:00;2017-07-29-00:00:00
34;24,74;29;2017-07-3014:15:00;2017-07-3009:45:00;2017-07-30-00:00:00
33;24,74;28;2017-07-3118:15:00;2017-07-3113:15:00;2017-07-31-00:00:00
34;24,74;28;2017-08-0119:15:00;2017-08-0100:45:00;2017-08-01-00:00:00
35;24,74;30;2017-08-0201:30:00;2017-08-0214:15:00;2017-08-02-00:00:00
37;28,72;33;2017-08-0316:45:00;2017-08-0309:15:00;2017-08-03-00:00:00
36;26,22;31;2017-08-0400:30:00;2017-08-0409:15:00;2017-08-04-00:00:00
35;20,3;27;2017-08-0500:15:00;2017-08-0519:00:00;2017-08-05-00:00:00
34;26,22;28;2017-08-0623:00:00;2017-08-0600:15:00;2017-08-06-00:00:00
37;28,72;33;2017-08-0720:30:00;2017-08-0715:00:00;2017-08-07-00:00:00
34;27,7;29;2017-08-0801:15:00;2017-08-0811:45:00;2017-08-08-00:00:00
31;23,26;27;2017-08-0900:15:00;2017-08-0918:30:00;2017-08-09-00:00:00
31;23,26;27;2017-08-1023:30:00;2017-08-1015:30:00;2017-08-10-00:00:00
31;26,22;29;2017-08-1102:00:00;2017-08-1109:30:00;2017-08-11-00:00:00
33;27,7;30;2017-08-1223:45:00;2017-08-1217:00:00;2017-08-12-00:00:00
38;29,74;33;2017-08-1320:00:00;2017-08-1310:00:00;2017-08-13-00:00:00
38;28,72;33;2017-08-1401:45:00;2017-08-1410:45:00;2017-08-14-00:00:00
37;28,72;32;2017-08-15-00:00:00;2017-08-1510:00:00;2017-08-15-00:00:00
43;30,76;34;2017-08-1617:30:00;2017-08-1611:15:00;2017-08-16-00:00:00
43;30,76;35;2017-08-1718:15:00;2017-08-1711:00:00;2017-08-17-00:00:00
37;28,72;32;2017-08-1800:30:00;2017-08-1811:15:00;2017-08-18-00:00:00
32;21,78;27;2017-08-1900:45:00;2017-08-1921:45:00;2017-08-19-00:00:00
29;21,78;25;2017-08-2002:00:00;2017-08-2010:30:00;2017-08-20-00:00:00
32;23,26;28;2017-08-2123:15:00;2017-08-2112:30:00;2017-08-21-00:00:00
32;21,78;28;2017-08-22-00:00:00;2017-08-2210:45:00;2017-08-22-00:00:00
32;18,82;26;2017-08-2323:00:00;2017-08-2315:30:00;2017-08-23-00:00:00
43;23,26;31;2017-08-2420:45:00;2017-08-24-00:00:00;2017-08-24-00:00:00
38;28,72;35;2017-08-2505:30:00;2017-08-2515:30:00;2017-08-25-00:00:00
37;26,22;33;2017-08-2603:00:00;2017-08-2620:15:00;2017-08-26-00:00:00
36;28,72;33;2017-08-2717:15:00;2017-08-2710:15:00;2017-08-27-00:00:00
35;30,76;33;2017-08-28-00:00:00;2017-08-2819:00:00;2017-08-28-00:00:00
53;31,78;37;2017-08-2922:45:00;2017-08-2908:45:00;2017-08-29-00:00:00
84;31,78;47;2017-08-3019:30:00;2017-08-3013:15:00;2017-08-30-00:00:00
64;32,8;52;2017-08-3109:00:00;2017-08-3108:00:00;2017-08-31-00:00:00
58;36,88;44;2017-09-0120:15:00;2017-09-0111:30:00;2017-09-01-00:00:00
53;34,84;39;2017-09-0220:15:00;2017-09-0210:00:00;2017-09-02-00:00:00
48;34,84;37;2017-09-0321:00:00;2017-09-0310:15:00;2017-09-03-00:00:00
43;31,78;36;2017-09-0420:45:00;2017-09-0410:45:00;2017-09-04-00:00:00
38;30,76;35;2017-09-0516:45:00;2017-09-0513:00:00;2017-09-05-00:00:00
36;28,72;32;2017-09-06-00:00:00;2017-09-0620:00:00;2017-09-06-00:00:00
33;27,7;31;2017-09-0700:15:00;2017-09-0718:00:00;2017-09-07-00:00:00
32;29,74;31;2017-09-0800:15:00;2017-09-0802:45:00;2017-09-08-00:00:00
36;26,22;29;2017-09-0900:45:00;2017-09-0917:00:00;2017-09-09-00:00:00
32;26,22;29;2017-09-1020:00:00;2017-09-1000:45:00;2017-09-10-00:00:00
35;27,7;32;2017-09-1115:45:00;2017-09-1112:00:00;2017-09-11-00:00:00
48;33,82;38;2017-09-1219:45:00;2017-09-12-00:00:00;2017-09-12-00:00:00
53;33,82;40;2017-09-1319:15:00;2017-09-1313:00:00;2017-09-13-00:00:00
48;29,74;34;2017-09-14-00:00:00;2017-09-1412:15:00;2017-09-14-00:00:00
33;28,72;31;2017-09-15-00:00:00;2017-09-1511:45:00;2017-09-15-00:00:00
33;26,22;30;2017-09-1600:15:00;2017-09-1614:45:00;2017-09-16-00:00:00
33;29,74;31;2017-09-1714:45:00;2017-09-17-00:00:00;2017-09-17-00:00:00
32;26,22;30;2017-09-18-00:00:00;2017-09-1818:30:00;2017-09-18-00:00:00
32;26,22;30;2017-09-1903:45:00;2017-09-1916:15:00;2017-09-19-00:00:00
38;28,72;32;2017-09-2022:30:00;2017-09-2011:00:00;2017-09-20-00:00:00
36;28,72;32;2017-09-21-00:00:00;2017-09-2114:15:00;2017-09-21-00:00:00
84;28,72;44;2017-09-2214:00:00;2017-09-2210:15:00;2017-09-22-00:00:00
94;36,88;62;2017-09-2303:15:00;2017-09-2312:15:00;2017-09-23-00:00:00
58;29,74;41;2017-09-2413:30:00;2017-09-2412:15:00;2017-09-24-00:00:00
43;30,76;35;2017-09-25-00:00:00;2017-09-2513:15:00;2017-09-25-00:00:00
37;29,74;34;2017-09-2618:30:00;2017-09-2610:45:00;2017-09-26-00:00:00
37;27,7;33;2017-09-2700:45:00;2017-09-2712:00:00;2017-09-27-00:00:00
36;27,7;32;2017-09-2800:30:00;2017-09-2813:00:00;2017-09-28-00:00:00
37;26,22;33;2017-09-2921:45:00;2017-09-2911:15:00;2017-09-29-00:00:00
37;27,7;33;2017-09-3000:45:00;2017-09-3009:00:00;2017-09-30-00:00:00
35;27,7;31;2017-10-01-00:00:00;2017-10-0113:45:00;2017-10-01-00:00:00
38;29,74;33;2017-10-0220:00:00;2017-10-0213:45:00;2017-10-02-00:00:00
34;27,7;31;2017-10-03-00:00:00;2017-10-0311:30:00;2017-10-03-00:00:00
34;27,7;31;2017-10-04-00:00:00;2017-10-0412:45:00;2017-10-04-00:00:00
34;27,7;31;2017-10-0502:45:00;2017-10-0522:15:00;2017-10-05-00:00:00
31;20,3;26;2017-10-06-00:00:00;2017-10-0621:45:00;2017-10-06-00:00:00
32;21,78;27;2017-10-0720:00:00;2017-10-0700:30:00;2017-10-07-00:00:00
32;24,74;28;2017-10-0816:15:00;2017-10-0813:00:00;2017-10-08-00:00:00
33;24,74;27;2017-10-0922:45:00;2017-10-09-00:00:00;2017-10-09-00:00:00
32;26,22;27;2017-10-1015:30:00;2017-10-1004:15:00;2017-10-10-00:00:00
28;23,26;26;2017-10-11-00:00:00;2017-10-1112:30:00;2017-10-11-00:00:00
32;23,26;27;2017-10-1218:15:00;2017-10-1213:45:00;2017-10-12-00:00:00
32;21,78;27;2017-10-13-00:00:00;2017-10-1315:30:00;2017-10-13-00:00:00
32;24,74;29;2017-10-1419:15:00;2017-10-1412:45:00;2017-10-14-00:00:00
31;26,22;30;2017-10-15-00:00:00;2017-10-1512:30:00;2017-10-15-00:00:00
31;24,74;29;2017-10-16-00:00:00;2017-10-1612:30:00;2017-10-16-00:00:00
31;18,82;27;2017-10-17-00:00:00;2017-10-1712:15:00;2017-10-17-00:00:00
32;20,3;28;2017-10-1821:45:00;2017-10-1811:45:00;2017-10-18-00:00:00
43;28,72;35;2017-10-1914:00:00;2017-10-1905:15:00;2017-10-19-00:00:00
38;31,78;35;2017-10-2019:45:00;2017-10-2009:45:00;2017-10-20-00:00:00
38;32,8;36;2017-10-21-00:00:00;2017-10-2114:45:00;2017-10-21-00:00:00
37;32,8;34;2017-10-2203:30:00;2017-10-2208:15:00;2017-10-22-00:00:00
36;31,78;34;2017-10-2318:30:00;2017-10-2308:00:00;2017-10-23-00:00:00
38;29,74;34;2017-10-2414:00:00;2017-10-2405:00:00;2017-10-24-00:00:00
35;30,76;33;2017-10-2501:30:00;2017-10-2504:00:00;2017-10-25-00:00:00
35;29,74;32;2017-10-2614:15:00;2017-10-2603:00:00;2017-10-26-00:00:00
33;24,74;29;2017-10-27-00:00:00;2017-10-2711:30:00;2017-10-27-00:00:00
31;23,26;27;2017-10-28-00:00:00;2017-10-2812:15:00;2017-10-28-00:00:00
30;23,26;26;2017-10-2913:15:00;2017-10-2903:15:00;2017-10-29-00:00:00
29;21,78;25;2017-10-3017:00:00;2017-10-3002:45:00;2017-10-30-00:00:00
29;24,74;28;2017-10-3110:15:00;2017-10-3115:15:00;2017-10-31-00:00:00
33;23,26;28;2017-11-0118:00:00;2017-11-0110:45:00;2017-11-01-00:00:00
35;24,74;30;2017-11-0217:30:00;2017-11-0208:45:00;2017-11-02-00:00:00
48;23,26;33;2017-11-0322:45:00;2017-11-0310:30:00;2017-11-03-00:00:00
35;30,76;33;2017-11-04-00:00:00;2017-11-0421:00:00;2017-11-04-00:00:00
35;28,72;32;2017-11-0522:15:00;2017-11-0505:30:00;2017-11-05-00:00:00
74;29,74;41;2017-11-0622:15:00;2017-11-0605:00:00;2017-11-06-00:00:00
89;58,437;77;2017-11-0716:00:00;2017-11-0711:45:00;2017-11-07-00:00:00
94;53,303;71;2017-11-0814:30:00;2017-11-0802:00:00;2017-11-08-00:00:00
130;36,88;82;2017-11-0920:45:00;2017-11-0911:15:00;2017-11-09-00:00:00
171;114,913;142;2017-11-1022:00:00;2017-11-1004:30:00;2017-11-10-00:00:00
187;99,51;151;2017-11-1104:30:00;2017-11-1103:45:00;2017-11-11-00:00:00
233;145,718;192;2017-11-1217:45:00;2017-11-1200:30:00;2017-11-12-00:00:00
197;104,644;140;2017-11-13-00:00:00;2017-11-1316:45:00;2017-11-13-00:00:00
125;94,376;110;2017-11-1405:45:00;2017-11-1404:00:00;2017-11-14-00:00:00
141;109,778;121;2017-11-1516:45:00;2017-11-15-00:00:00;2017-11-15-00:00:00
110;84,108;98;2017-11-16-00:00:00;2017-11-1622:30:00;2017-11-16-00:00:00
84;63,571;74;2017-11-17-00:00:00;2017-11-1703:45:00;2017-11-17-00:00:00
74;37,9;57;2017-11-1801:15:00;2017-11-1805:00:00;2017-11-18-00:00:00
64;35,86;47;2017-11-1922:45:00;2017-11-1911:00:00;2017-11-19-00:00:00
58;34,84;40;2017-11-2021:15:00;2017-11-2014:15:00;2017-11-20-00:00:00
53;35,86;38;2017-11-2118:00:00;2017-11-2121:00:00;2017-11-21-00:00:00
37;31,78;35;2017-11-22-00:00:00;2017-11-2213:45:00;2017-11-22-00:00:00
43;30,76;34;2017-11-2317:30:00;2017-11-2304:45:00;2017-11-23-00:00:00
48;34,84;41;2017-11-2404:30:00;2017-11-2411:15:00;2017-11-24-00:00:00
43;32,8;36;2017-11-2500:15:00;2017-11-2512:00:00;2017-11-25-00:00:00
43;31,78;36;2017-11-2623:00:00;2017-11-2615:00:00;2017-11-26-00:00:00
58;37,835;46;2017-11-2713:15:00;2017-11-2712:45:00;2017-11-27-00:00:00
53;36,88;41;2017-11-28-00:00:00;2017-11-2814:30:00;2017-11-28-00:00:00
58;34,84;40;2017-11-2900:45:00;2017-11-2912:00:00;2017-11-29-00:00:00
58;32,8;42;2017-11-3020:00:00;2017-11-3011:45:00;2017-11-30-00:00:00
58;33,82;43;2017-12-0118:00:00;2017-12-0109:45:00;2017-12-01-00:00:00
115;35,86;84;2017-12-0219:00:00;2017-12-02-00:00:00;2017-12-02-00:00:00
141;99,51;119;2017-12-0318:00:00;2017-12-0311:45:00;2017-12-03-00:00:00
125;99,51;111;2017-12-0409:30:00;2017-12-0422:45:00;2017-12-04-00:00:00
120;78,973;102;2017-12-0520:45:00;2017-12-0508:45:00;2017-12-05-00:00:00
120;104,644;111;2017-12-0614:00:00;2017-12-06-00:00:00;2017-12-06-00:00:00
115;94,376;107;2017-12-07-00:00:00;2017-12-0720:45:00;2017-12-07-00:00:00
110;78,973;90;2017-12-0813:15:00;2017-12-0815:45:00;2017-12-08-00:00:00
130;78,973;97;2017-12-0918:45:00;2017-12-0900:30:00;2017-12-09-00:00:00
243;130,315;191;2017-12-1019:30:00;2017-12-10-00:00:00;2017-12-10-00:00:00
346;248,401;292;2017-12-1121:45:00;2017-12-11-00:00:00;2017-12-11-00:00:00
449;345,95;401;2017-12-1217:30:00;2017-12-12-00:00:00;2017-12-12-00:00:00
372;243,267;294;2017-12-13-00:00:00;2017-12-1323:15:00;2017-12-13-00:00:00
243;176,523;207;2017-12-14-00:00:00;2017-12-1421:00:00;2017-12-14-00:00:00
223;171,388;189;2017-12-1522:15:00;2017-12-15-00:00:00;2017-12-15-00:00:00
320;217,596;255;2017-12-1622:45:00;2017-12-16-00:00:00;2017-12-16-00:00:00
397;315,145;370;2017-12-1713:15:00;2017-12-17-00:00:00;2017-12-17-00:00:00
387;310,011;348;2017-12-18-00:00:00;2017-12-1822:00:00;2017-12-18-00:00:00
315;268,938;293;2017-12-19-00:00:00;2017-12-1915:30:00;2017-12-19-00:00:00
336;310,011;320;2017-12-2005:15:00;2017-12-20-00:00:00;2017-12-20-00:00:00
315;207,328;252;2017-12-21-00:00:00;2017-12-2120:45:00;2017-12-21-00:00:00
202;145,718;178;2017-12-22-00:00:00;2017-12-2222:30:00;2017-12-22-00:00:00
161;140,583;148;2017-12-2314:15:00;2017-12-2311:45:00;2017-12-23-00:00:00
156;135,449;145;2017-12-2412:00:00;2017-12-2421:15:00;2017-12-24-00:00:00
130;89,242;121;2017-12-25-00:00:00;2017-12-2523:30:00;2017-12-25-00:00:00
115;84,108;105;2017-12-2602:30:00;2017-12-2621:15:00;2017-12-26-00:00:00
141;35,86;90;2017-12-2704:15:00;2017-12-2703:15:00;2017-12-27-00:00:00
295;104,644;217;2017-12-2823:00:00;2017-12-28-00:00:00;2017-12-28-00:00:00
408;289,474;329;2017-12-2923:00:00;2017-12-29-00:00:00;2017-12-29-00:00:00
464;412,694;437;2017-12-3012:00:00;2017-12-30-00:00:00;2017-12-30-00:00:00
408;299,743;343;2017-12-31-00:00:00;2017-12-3122:45:00;2017-12-31-00:00:00
300;227,864;255;2018-01-01-00:00:00;2018-01-0116:00:00;2018-01-01-00:00:00
397;238,133;274;2018-01-0223:45:00;2018-01-02-00:00:00;2018-01-02-00:00:00
474;402,426;456;2018-01-0310:00:00;2018-01-03-00:00:00;2018-01-03-00:00:00
464;330,548;401;2018-01-04-00:00:00;2018-01-0423:45:00;2018-01-04-00:00:00
331;253,535;291;2018-01-05-00:00:00;2018-01-0523:30:00;2018-01-05-00:00:00
264;227,864;236;2018-01-0623:30:00;2018-01-0613:15:00;2018-01-06-00:00:00
784;268,938;571;2018-01-0723:15:00;2018-01-07-00:00:00;2018-01-07-00:00:00
784;597,524;670;2018-01-08-00:00:00;2018-01-0822:45:00;2018-01-08-00:00:00
598;464,036;539;2018-01-09-00:00:00;2018-01-0923:45:00;2018-01-09-00:00:00
464;366,487;404;2018-01-10-00:00:00;2018-01-1023:15:00;2018-01-10-00:00:00
366;325,413;345;2018-01-11-00:00:00;2018-01-1113:45:00;2018-01-11-00:00:00
408;356,218;380;2018-01-1218:00:00;2018-01-1200:15:00;2018-01-12-00:00:00
469;407,56;440;2018-01-1317:45:00;2018-01-13-00:00:00;2018-01-13-00:00:00
469;407,56;430;2018-01-14-00:00:00;2018-01-1417:45:00;2018-01-14-00:00:00
423;407,56;416;2018-01-1517:00:00;2018-01-15-00:00:00;2018-01-15-00:00:00
423;376,755;395;2018-01-16-00:00:00;2018-01-1618:15:00;2018-01-16-00:00:00
382;366,487;373;2018-01-17-00:00:00;2018-01-1711:15:00;2018-01-17-00:00:00
443;381,889;419;2018-01-1823:15:00;2018-01-18-00:00:00;2018-01-18-00:00:00
443;340,816;395;2018-01-19-00:00:00;2018-01-1923:45:00;2018-01-19-00:00:00
346;320,279;332;2018-01-2022:00:00;2018-01-2011:30:00;2018-01-20-00:00:00
382;340,816;351;2018-01-2123:45:00;2018-01-2114:15:00;2018-01-21-00:00:00
526;387,023;486;2018-01-2211:00:00;2018-01-22-00:00:00;2018-01-22-00:00:00
485;335,682;404;2018-01-2300:15:00;2018-01-2323:15:00;2018-01-23-00:00:00
336;315,145;330;2018-01-24-00:00:00;2018-01-2422:00:00;2018-01-24-00:00:00
315;268,938;288;2018-01-25-00:00:00;2018-01-2520:00:00;2018-01-25-00:00:00
300;263,803;271;2018-01-2623:30:00;2018-01-2603:15:00;2018-01-26-00:00:00
654;299,743;462;2018-01-2723:45:00;2018-01-27-00:00:00;2018-01-27-00:00:00
705;607,792;675;2018-01-2809:15:00;2018-01-2823:45:00;2018-01-28-00:00:00
608;438,365;516;2018-01-29-00:00:00;2018-01-2923:30:00;2018-01-29-00:00:00
438;356,218;390;2018-01-30-00:00:00;2018-01-3023:45:00;2018-01-30-00:00:00
361;315,145;335;2018-01-31-00:00:00;2018-01-3121:30:00;2018-01-31-00:00:00
315;279,206;295;2018-02-01-00:00:00;2018-02-0120:30:00;2018-02-01-00:00:00
289;253,535;270;2018-02-0221:00:00;2018-02-0207:30:00;2018-02-02-00:00:00
305;279,206;289;2018-02-0322:00:00;2018-02-0304:00:00;2018-02-03-00:00:00
428;304,877;353;2018-02-0421:30:00;2018-02-04-00:00:00;2018-02-04-00:00:00
479;422,963;454;2018-02-0515:45:00;2018-02-0502:15:00;2018-02-05-00:00:00
464;412,694;437;2018-02-06-00:00:00;2018-02-0623:30:00;2018-02-06-00:00:00
413;356,218;380;2018-02-07-00:00:00;2018-02-0722:30:00;2018-02-07-00:00:00
356;310,011;328;2018-02-08-00:00:00;2018-02-0818:15:00;2018-02-08-00:00:00
315;274,072;291;2018-02-09-00:00:00;2018-02-0919:15:00;2018-02-09-00:00:00
295;263,803;276;2018-02-1022:15:00;2018-02-1012:45:00;2018-02-10-00:00:00
382;294,608;341;2018-02-1117:45:00;2018-02-11-00:00:00;2018-02-11-00:00:00
613;371,621;471;2018-02-1223:45:00;2018-02-12-00:00:00;2018-02-12-00:00:00
699;618,061;663;2018-02-1310:30:00;2018-02-13-00:00:00;2018-02-13-00:00:00
623;469,17;537;2018-02-14-00:00:00;2018-02-1423:15:00;2018-02-14-00:00:00
603;443,499;498;2018-02-1523:15:00;2018-02-1505:00:00;2018-02-15-00:00:00
767;607,792;678;2018-02-1623:00:00;2018-02-16-00:00:00;2018-02-16-00:00:00
818;766,8;803;2018-02-1710:15:00;2018-02-17-00:00:00;2018-02-17-00:00:00
812;687,84;742;2018-02-18-00:00:00;2018-02-1822:00:00;2018-02-18-00:00:00
682;551,317;606;2018-02-19-00:00:00;2018-02-1923:45:00;2018-02-19-00:00:00
789;546,183;618;2018-02-2023:45:00;2018-02-2002:45:00;2018-02-20-00:00:00
1179;789,36;1026;2018-02-2123:45:00;2018-02-21-00:00:00;2018-02-21-00:00:00
1212;851,4;1090;2018-02-2205:00:00;2018-02-2223:45:00;2018-02-22-00:00:00
846;582,122;695;2018-02-23-00:00:00;2018-02-2323:00:00;2018-02-23-00:00:00
577;443,499;501;2018-02-24-00:00:00;2018-02-2423:00:00;2018-02-24-00:00:00
443;376,755;407;2018-02-25-00:00:00;2018-02-2523:15:00;2018-02-25-00:00:00
377;315,145;339;2018-02-26-00:00:00;2018-02-2619:45:00;2018-02-26-00:00:00
310;284,34;297;2018-02-27-00:00:00;2018-02-2722:00:00;2018-02-27-00:00:00
284;268,938;276;2018-02-28-00:00:00;2018-02-2813:30:00;2018-02-28-00:00:00
366;274,072;300;2018-03-0123:45:00;2018-03-01-00:00:00;2018-03-01-00:00:00
660;371,621;499;2018-03-0223:45:00;2018-03-02-00:00:00;2018-03-02-00:00:00
699;659,64;685;2018-03-0315:30:00;2018-03-03-00:00:00;2018-03-03-00:00:00
705;659,64;683;2018-03-0402:15:00;2018-03-0420:45:00;2018-03-04-00:00:00
693;659,64;683;2018-03-0510:45:00;2018-03-05-00:00:00;2018-03-05-00:00:00
739;682,2;713;2018-03-0607:30:00;2018-03-0623:30:00;2018-03-06-00:00:00
682;582,122;612;2018-03-07-00:00:00;2018-03-0722:00:00;2018-03-07-00:00:00
582;510,243;544;2018-03-08-00:00:00;2018-03-0822:30:00;2018-03-08-00:00:00
510;428,097;468;2018-03-09-00:00:00;2018-03-0923:00:00;2018-03-09-00:00:00
443;412,694;422;2018-03-1023:45:00;2018-03-1011:30:00;2018-03-10-00:00:00
756;443,499;596;2018-03-1123:30:00;2018-03-11-00:00:00;2018-03-11-00:00:00
806;716,04;773;2018-03-1206:45:00;2018-03-1223:45:00;2018-03-12-00:00:00
716;535,914;618;2018-03-13-00:00:00;2018-03-1323:15:00;2018-03-13-00:00:00
536;438,365;468;2018-03-14-00:00:00;2018-03-1417:30:00;2018-03-14-00:00:00
592;438,365;493;2018-03-1523:30:00;2018-03-15-00:00:00;2018-03-15-00:00:00
598;561,585;584;2018-03-1601:30:00;2018-03-1622:00:00;2018-03-16-00:00:00
567;469,17;520;2018-03-1700:45:00;2018-03-1722:00:00;2018-03-17-00:00:00
469;443,499;459;2018-03-18-00:00:00;2018-03-1822:15:00;2018-03-18-00:00:00
443;428,097;434;2018-03-19-00:00:00;2018-03-1909:30:00;2018-03-19-00:00:00
443;417,828;432;2018-03-2021:00:00;2018-03-2010:00:00;2018-03-20-00:00:00
449;407,56;426;2018-03-2100:45:00;2018-03-2123:15:00;2018-03-21-00:00:00
408;381,889;395;2018-03-22-00:00:00;2018-03-2212:30:00;2018-03-22-00:00:00
408;371,621;396;2018-03-2304:00:00;2018-03-2323:00:00;2018-03-23-00:00:00
479;361,352;400;2018-03-2423:45:00;2018-03-2404:30:00;2018-03-24-00:00:00
592;484,573;567;2018-03-2515:00:00;2018-03-25-00:00:00;2018-03-25-00:00:00
608;582,122;589;2018-03-2623:00:00;2018-03-2603:00:00;2018-03-26-00:00:00
789;607,792;709;2018-03-2723:00:00;2018-03-27-00:00:00;2018-03-27-00:00:00
846;721,68;782;2018-03-2815:00:00;2018-03-2821:15:00;2018-03-28-00:00:00
