day_cos,day_sin,Arroyo,Calatayud,Mendavia,Miranda,castejon,palazuelos,ebro,mansilla,tranquera,yesa,pred
0.869589389346611,0.4937755501599772,35.43,10.42,50.4,46.3,1.55,0.9,424.545,46.205,68.293,368.796,0.68
0.9880226656636976,0.15430882066428114,1.19,7.87,187.4,97.3,3.96,2.23,374.69,60.397,70.759,397.545,2.18
0.9962981749346078,0.08596479873744647,1.37,4.02,41.8,13.8,1.54,0.69,384.976,27.525,70.759,181.077,0.75
0.9821256058680006,0.18822670984324422,0.83,3.87,51.2,12.7,2.2,0.73,487.387,51.675,71.419,441.093,1.35
0.901501684131884,0.4327755925504312,1.44,4.83,362.8,264.0,4.34,4.48,368.26,59.468,31.026,388.089,2.39
0.9880226656636976,0.15430882066428114,21.4,6.52,45.1,20.6,1.78,0.74,531.967,55.967,65.766,403.228,0.74
0.9852201067560606,0.1712931441814776,1.18,1.87,99.3,31.5,2.61,0.9,442.373,60.397,43.497,402.047,1.27
0.9821256058680006,0.18822670984324422,1.14,3.89,167.8,257.5,3.52,4.5,421.7,60.854,57.098,366.78,2.16
0.9962981749346078,0.08596479873744647,1.29,4.55,48.8,20.3,1.94,0.92,413.218,59.491,77.601,366.963,0.9
0.9998518392091162,0.017213356155834685,0.86,4.7,80.5,55.8,2.03,1.25,301.691,34.038,37.491,282.731,1.2
0.9623090774541486,0.2719581575341055,12.41,0.77,37.0,15.8,1.36,1.45,199.641,26.525,11.878,88.188,0.72
0.9852201067560606,0.1712931441814776,30.28,6.87,36.1,29.3,1.57,0.83,295.458,50.484,56.916,183.608,0.74
0.9880226656636976,0.15430882066428114,11.23,7.22,205.6,90.4,4.52,1.91,509.863,60.648,61.374,386.181,2.83
0.9927487224577402,0.1202080448993527,1.18,4.4,35.8,10.1,1.74,0.82,192.352,16.011,17.603,313.49,0.92
0.9668478136052775,0.255353295116187,24.78,9.42,56.3,32.9,1.59,0.66,442.954,61.129,58.059,330.231,0.69
0.9353679493131483,0.35367612217637157,5.54,6.42,78.2,41.2,2.54,0.88,511.086,60.854,63.865,377.69,1.4
0.893918596519257,0.4482293417404106,39.72,6.19,56.8,39.5,1.75,0.87,328.698,24.859,31.281,180.962,0.74
0.901501684131884,0.4327755925504312,1.1,5.87,298.4,108.8,3.52,2.27,374.69,22.037,57.053,324.191,1.93
0.9787400799669153,0.2051044998686192,9.63,4.82,27.4,11.6,1.8,0.86,314.622,20.419,36.75,191.444,1.06
0.9469877530760753,0.3212696616923644,1.18,4.55,37.0,10.6,2.25,1.48,195.981,17.183,19.175,334.132,1.09
0.9994074007397048,0.03442161162274574,1.84,12.99,91.2,36.7,2.77,0.81,409.848,61.244,66.209,405.402,1.48
0.9226395488404876,0.3856634062436071,2.98,3.83,22.9,22.3,1.96,1.66,240.168,25.705,45.977,75.109,1.01
0.9226395488404876,0.3856634062436071,1.12,4.67,177.7,123.3,3.21,2.65,302.768,57.687,44.589,400.085,1.88
0.9976303053065857,0.06880242680231986,1.21,4.73,90.0,17.2,2.64,1.47,410.409,24.482,38.744,128.748,1.34
0.8779600847008882,0.47873384011578846,24.88,6.9,33.2,28.6,1.49,0.66,322.13,30.565,42.689,132.739,0.73
0.9668478136052775,0.255353295116187,1.37,3.97,32.1,17.9,2.06,0.81,499.499,62.427,73.412,255.359,0.98
0.9353679493131483,0.35367612217637157,7.29,8.81,158.1,50.6,2.98,1.05,522.122,61.267,79.007,353.799,1.62
0.9158642882672872,0.401487989205973,1.28,6.08,41.1,15.9,1.95,0.82,294.005,18.147,60.854,192.037,0.95
0.9946708199115211,0.10310169744743485,9.56,10.27,47.3,25.4,1.67,0.75,466.441,59.401,79.007,323.193,0.91
0.893918596519257,0.4482293417404106,1.35,23.54,166.9,54.2,3.26,1.42,475.376,62.661,79.007,414.594,1.78
0.998666816288476,0.051619667223253764,1.0,24.65,427.1,152.9,7.06,2.65,347.709,59.875,46.217,422.932,4.74
0.9353679493131483,0.35367612217637157,14.47,7.43,51.2,27.5,1.91,0.7,517.211,59.423,48.375,381.634,0.94
0.9946708199115211,0.10310169744743485,1.37,7.77,43.2,24.2,1.78,0.81,403.702,40.172,74.029,404.215,0.92
0.9946708199115211,0.10310169744743485,34.96,8.37,77.8,45.3,1.79,1.1,509.252,57.797,79.164,398.715,0.84
0.9905324521322229,0.13727877211326478,14.44,7.86,43.5,20.6,1.41,0.58,299.347,28.717,29.92,128.748,0.76
0.9088176373395029,0.4171936026123168,14.45,2.59,29.9,20.8,1.52,1.05,274.452,18.125,41.814,86.901,0.82
0.9469877530760753,0.3212696616923644,29.39,7.5,236.2,114.6,3.7,2.63,530.735,61.822,79.999,418.237,2.12
0.9994074007397048,0.03442161162274574,10.2,10.55,117.0,49.9,2.84,1.26,517.211,61.244,79.059,401.851,1.57
0.9523775757303975,0.304921224656289,1.37,5.47,238.6,105.8,4.06,1.73,346.15,58.975,53.129,399.889,2.23
0.9413173175128471,0.3375228995941133,4.91,4.41,18.3,10.2,1.63,1.18,196.386,10.003,39.435,255.926,0.8
0.9574851883550393,0.288482432880609,0.76,4.23,66.3,31.2,2.04,0.93,474.181,41.516,73.566,323.193,1.17
0.9750645322571948,0.2219215130041655,4.76,4.11,14.3,10.8,1.79,1.22,284.873,26.173,39.728,141.325,0.86
0.9998518392091162,0.017213356155834685,1.53,5.83,384.2,269.2,4.21,4.25,487.99,58.93,53.173,384.851,2.47
0.9088176373395029,0.4171936026123168,0.86,4.96,33.2,14.1,1.56,1.49,311.145,18.97,45.697,144.121,0.95
0.9905324521322229,0.13727877211326478,1.18,4.22,35.8,10.1,1.75,0.83,192.352,16.073,17.721,314.141,0.93
0.9158642882672872,0.401487989205973,1.18,5.39,72.6,37.8,2.34,0.92,360.293,52.124,47.431,259.484,1.34
0.9905324521322229,0.13727877211326478,1.37,10.12,428.7,172.4,4.86,2.92,473.584,59.875,38.925,376.383,2.88
0.9469877530760753,0.3212696616923644,8.53,3.37,31.3,10.1,1.37,0.81,258.669,12.036,45.062,69.746,0.74
0.9962981749346078,0.08596479873744647,1.18,3.94,139.5,44.9,3.02,1.02,438.319,59.694,42.574,390.388,1.55
0.9711000518829505,0.2386727660059501,1.09,3.72,61.5,43.9,3.37,2.11,253.648,28.759,49.664,395.018,1.68
0.9994074007397048,0.03442161162274574,1.68,4.35,132.3,52.3,2.76,1.21,519.666,62.731,61.754,410.176,1.64
0.9976303053065857,0.06880242680231986,1.37,7.85,90.0,29.1,2.55,0.9,463.478,60.717,77.861,410.576,1.33
0.9927487224577402,0.1202080448993527,1.28,7.69,35.0,21.9,1.75,0.92,419.997,57.886,79.425,349.728,0.84
0.893918596519257,0.4482293417404106,1.37,4.33,21.9,15.6,2.23,0.79,511.698,61.961,80.73,352.556,1.04
0.9413173175128471,0.3375228995941133,1.54,4.41,186.2,243.8,3.76,5.06,372.541,60.648,55.517,353.622,2.06
0.9787400799669153,0.2051044998686192,1.84,4.96,56.9,29.9,2.59,1.01,399.813,58.04,60.054,380.128,1.32
0.9668478136052775,0.255353295116187,1.37,6.82,73.5,35.0,2.16,0.88,353.451,21.466,70.051,352.202,1.11
0.9852201067560606,0.1712931441814776,1.4,4.63,51.3,25.7,2.03,0.86,422.268,33.663,45.26,338.239,1.07
0.9668478136052775,0.255353295116187,0.83,4.67,32.8,15.8,1.87,1.44,310.154,19.756,43.613,141.922,1.13
0.9158642882672872,0.401487989205973,5.31,7.26,18.9,17.4,1.5,1.29,216.293,35.095,45.102,93.129,0.85
0.998666816288476,0.051619667223253764,1.28,12.85,105.9,35.8,2.8,0.97,478.968,62.614,79.581,413.184,1.45
0.9291414114031743,0.36972454289067314,1.18,7.32,78.8,29.8,2.76,1.76,224.847,34.952,23.156,393.663,1.46
0.9998518392091162,0.017213356155834685,1.37,7.37,56.3,19.1,2.3,0.79,510.475,63.249,78.017,305.911,1.06
0.901501684131884,0.4327755925504312,1.0,7.84,101.5,26.6,2.11,0.86,480.167,64.174,73.874,415.805,0.99
0.9946708199115211,0.10310169744743485,24.9,8.02,34.2,26.0,1.81,1.85,497.069,54.622,55.652,300.352,0.68
0.9998518392091162,0.017213356155834685,1.18,7.13,131.1,73.6,3.36,1.75,312.633,40.762,66.999,309.281,1.75
0.901501684131884,0.4327755925504312,0.69,10.59,54.0,21.0,1.96,0.78,477.77,45.026,70.202,342.384,1.16
0.9821256058680006,0.18822670984324422,35.28,10.55,612.1,258.5,5.71,4.01,521.508,59.988,74.802,373.593,3.44
0.9668478136052775,0.255353295116187,0.99,5.35,67.8,21.0,2.69,1.54,520.894,58.863,60.242,345.342,1.32
0.9821256058680006,0.18822670984324422,1.1,7.95,71.8,64.2,3.54,1.09,482.57,63.651,62.087,423.547,2.32
0.9927487224577402,0.1202080448993527,1.28,13.21,67.7,21.7,2.53,0.98,437.741,61.498,78.121,410.576,1.37
0.9623090774541486,0.2719581575341055,1.46,5.12,93.1,40.8,2.51,1.05,460.522,58.195,50.718,398.13,1.42
0.869589389346611,0.4937755501599772,1.18,6.83,68.2,18.8,2.47,0.98,433.13,61.29,77.289,407.187,1.27
0.9088176373395029,0.4171936026123168,10.07,4.12,55.9,13.8,1.59,1.4,394.839,34.163,38.636,237.254,0.85
0.9353679493131483,0.35367612217637157,7.8,10.15,117.3,47.3,2.36,2.19,534.431,63.77,80.73,413.385,1.15
0.901501684131884,0.4327755925504312,1.28,7.36,30.9,18.2,1.74,0.91,417.732,57.555,78.851,343.599,0.96
0.9787400799669153,0.2051044998686192,37.72,6.21,56.8,35.8,1.73,0.76,383.888,31.769,37.491,229.505,0.66
0.901501684131884,0.4327755925504312,40.79,9.32,61.0,60.3,1.45,0.79,301.3,53.176,72.439,287.297,0.72
0.9787400799669153,0.2051044998686192,47.13,8.14,63.1,65.1,1.47,1.01,308.671,30.521,22.748,172.937,0.67
0.886070621534138,0.4635502709028509,8.08,3.51,14.8,14.0,1.7,1.46,288.703,25.426,37.562,127.059,0.85
0.9750645322571948,0.2219215130041655,12.0,9.31,151.1,116.3,2.37,2.57,526.426,61.406,79.216,419.051,1.24
0.893918596519257,0.4482293417404106,1.37,8.48,139.3,60.0,2.88,1.46,366.66,25.479,71.368,388.28,1.58
0.893918596519257,0.4482293417404106,40.5,7.95,41.1,34.1,1.34,1.99,416.037,58.707,51.4,316.264,0.64
0.9852201067560606,0.1712931441814776,1.46,5.05,106.7,36.7,2.57,0.86,456.397,58.573,49.79,394.243,1.47
1.0,0.0,35.55,6.91,61.1,37.5,1.81,0.76,421.7,37.119,44.707,269.767,0.74
0.9353679493131483,0.35367612217637157,8.21,6.02,18.3,14.2,1.71,1.26,409.288,26.633,35.259,135.147,0.91
0.9413173175128471,0.3375228995941133,1.22,4.35,230.9,127.4,3.98,3.11,290.145,32.999,50.337,203.504,2.09
0.886070621534138,0.4635502709028509,39.76,6.18,56.9,39.4,1.77,0.87,325.154,24.404,30.771,178.112,0.78
0.9291414114031743,0.36972454289067314,1.1,6.5,140.6,57.2,2.84,1.03,394.839,62.147,53.392,322.528,1.61
0.9787400799669153,0.2051044998686192,1.15,8.18,94.7,49.9,2.54,1.26,390.99,35.913,72.541,401.458,1.35
0.9962981749346078,0.08596479873744647,8.26,4.27,30.9,20.1,1.62,1.19,302.768,22.765,39.948,214.993,0.91
1.0,0.0,4.02,5.55,31.3,10.1,1.43,0.66,271.638,12.994,51.959,145.229,0.78
0.9291414114031743,0.36972454289067314,1.46,14.51,86.8,17.9,2.52,0.83,506.809,62.661,75.422,269.767,1.25
0.9668478136052775,0.255353295116187,1.18,5.0,21.0,9.8,1.7,0.78,427.97,37.333,55.204,160.599,0.76
0.9711000518829505,0.2386727660059501,1.28,5.6,366.5,194.4,4.69,3.07,429.114,58.173,57.6,399.693,2.81
0.9976303053065857,0.06880242680231986,4.02,6.06,31.3,10.7,1.45,0.71,272.574,13.16,52.65,144.624,0.78
0.9946708199115211,0.10310169744743485,5.01,3.73,18.2,10.2,1.65,1.18,192.352,9.503,41.474,254.229,0.8
0.9088176373395029,0.4171936026123168,23.77,7.9,39.9,30.1,1.46,1.91,421.132,59.311,52.477,320.871,0.66
0.886070621534138,0.4635502709028509,1.18,4.09,85.9,131.4,3.35,2.79,295.458,25.214,41.663,171.824,1.68
1.0,0.0,1.18,4.37,43.4,19.6,2.23,0.92,324.649,57.599,50.253,307.513,1.07
0.9623090774541486,0.2719581575341055,1.09,7.53,175.7,103.7,3.31,2.67,258.669,29.864,60.477,133.41,1.67
0.9852201067560606,0.1712931441814776,1.1,6.45,173.4,56.7,3.14,1.6,224.847,56.812,30.917,377.69,1.92
0.9353679493131483,0.35367612217637157,1.1,5.51,203.0,138.1,3.6,3.02,508.03,58.24,75.991,261.922,2.16
0.886070621534138,0.4635502709028509,1.46,5.04,154.8,55.8,2.72,1.31,440.054,43.666,47.881,378.439,1.56
0.9226395488404876,0.3856634062436071,1.39,4.36,25.0,15.7,2.45,0.79,512.31,62.357,80.312,337.895,1.23
0.9226395488404876,0.3856634062436071,10.25,4.76,91.3,48.2,2.47,1.16,521.508,63.841,69.395,407.187,1.44
0.9946708199115211,0.10310169744743485,1.18,5.6,27.3,11.9,2.03,0.78,422.837,29.388,46.338,146.037,1.06
0.869589389346611,0.4937755501599772,35.28,6.08,57.6,35.4,1.78,0.8,318.116,23.469,29.763,172.38,0.75
0.9750645322571948,0.2219215130041655,1.18,3.51,24.2,16.1,2.01,1.53,193.156,8.482,34.51,115.144,0.98
0.9976303053065857,0.06880242680231986,3.02,6.55,18.9,10.4,1.57,1.1,214.6,32.861,44.825,80.629,0.88
0.9946708199115211,0.10310169744743485,1.12,7.85,138.6,89.0,3.62,2.27,368.794,60.511,70.253,400.673,1.97
0.9962981749346078,0.08596479873744647,1.44,7.56,829.2,464.5,5.41,6.4,491.616,65.497,52.824,405.798,3.87
0.9787400799669153,0.2051044998686192,1.09,1.29,54.3,20.0,2.24,0.83,530.735,62.825,69.345,403.623,0.96
0.9226395488404876,0.3856634062436071,19.98,9.0,46.8,21.2,1.36,0.58,329.205,35.88,37.704,180.619,0.72
0.9088176373395029,0.4171936026123168,1.03,7.78,159.7,130.9,2.44,2.81,415.472,64.941,57.144,410.376,1.41
0.9226395488404876,0.3856634062436071,20.31,8.16,27.0,19.7,1.73,0.68,260.046,32.115,60.806,104.977,0.93
0.9927487224577402,0.1202080448993527,1.5,8.37,180.9,101.9,2.66,1.87,325.659,35.848,66.209,208.951,1.59
0.9668478136052775,0.255353295116187,9.63,6.83,44.5,15.2,1.69,0.67,478.968,52.473,39.728,319.385,0.79
0.9088176373395029,0.4171936026123168,1.37,8.92,237.7,108.4,3.81,2.27,365.063,24.807,71.215,385.421,2.07
0.9927487224577402,0.1202080448993527,7.86,2.36,40.1,11.1,1.63,0.78,418.298,29.416,31.958,148.784,0.81
0.9994074007397048,0.03442161162274574,41.91,8.09,385.8,399.3,4.47,5.79,515.372,60.969,59.774,379.94,2.55
0.9976303053065857,0.06880242680231986,1.0,4.84,422.3,203.0,4.38,3.55,298.86,34.509,40.89,182.34,2.67
0.9668478136052775,0.255353295116187,29.47,4.69,19.0,31.3,1.74,1.87,292.072,31.364,40.726,114.879,0.9
0.9353679493131483,0.35367612217637157,1.05,3.31,94.1,30.6,2.68,0.93,498.892,54.517,72.899,433.709,1.64
0.998666816288476,0.051619667223253764,1.07,6.13,76.7,23.5,2.22,0.78,474.181,60.511,47.554,416.615,1.04
0.9821256058680006,0.18822670984324422,1.33,11.28,308.8,180.3,3.73,3.25,325.659,55.111,76.406,409.577,2.27
0.9962981749346078,0.08596479873744647,1.19,5.06,91.1,54.3,2.31,1.46,227.008,51.027,38.998,376.756,1.33
1.0,0.0,6.79,3.81,15.6,14.6,1.7,0.69,297.886,23.761,45.897,180.39,0.8
0.9226395488404876,0.3856634062436071,1.18,2.82,279.4,100.8,4.52,2.13,297.886,41.551,26.233,362.232,2.73
0.9852201067560606,0.1712931441814776,37.94,7.21,49.5,38.1,1.89,0.86,368.794,45.417,70.86,240.78,0.86
0.9226395488404876,0.3856634062436071,1.18,4.49,18.0,9.9,1.56,1.14,260.965,32.161,48.416,375.451,0.67
0.9413173175128471,0.3375228995941133,14.15,4.21,44.5,15.4,1.66,0.69,473.584,50.906,38.925,311.381,0.7
0.9927487224577402,0.1202080448993527,25.53,3.56,38.4,35.0,1.83,1.88,415.472,44.324,40.763,220.754,0.78
0.9880226656636976,0.15430882066428114,0.91,7.01,191.1,62.4,3.89,1.51,358.709,60.969,46.057,389.429,2.5
0.9880226656636976,0.15430882066428114,1.37,4.12,58.6,34.0,1.86,0.96,392.088,28.391,71.266,186.976,0.83
0.9523775757303975,0.304921224656289,1.37,7.02,483.5,222.3,5.11,3.51,429.114,60.969,33.67,352.379,2.96
0.9880226656636976,0.15430882066428114,1.11,6.24,423.8,218.4,4.38,3.87,364.532,48.313,51.229,246.131,2.55
0.9821256058680006,0.18822670984324422,0.76,4.13,230.2,81.0,3.69,1.81,302.278,20.998,35.603,133.795,2.34
0.8779600847008882,0.47873384011578846,1.26,5.57,148.9,72.1,2.7,1.58,466.441,50.404,73.36,209.576,1.55
0.9469877530760753,0.3212696616923644,1.02,2.92,80.6,48.7,2.84,1.42,497.677,53.76,72.541,438.972,1.75
0.9880226656636976,0.15430882066428114,1.28,4.27,44.6,26.1,2.38,0.86,329.205,58.573,51.443,318.397,1.15
0.901501684131884,0.4327755925504312,25.13,11.8,51.1,30.6,1.41,0.62,473.584,61.683,74.286,395.988,0.68
0.9353679493131483,0.35367612217637157,1.06,5.2,35.0,12.2,1.6,0.84,359.236,14.954,56.011,288.524,0.85
0.9994074007397048,0.03442161162274574,16.71,5.5,38.3,26.0,2.16,1.6,357.128,34.682,31.797,161.776,1.03
0.9998518392091162,0.017213356155834685,1.18,5.77,33.5,15.0,2.23,0.81,421.7,28.646,45.181,143.319,1.15
0.9574851883550393,0.288482432880609,1.37,5.2,9.7,10.6,1.72,0.77,511.086,58.04,75.732,347.968,0.74
0.9623090774541486,0.2719581575341055,12.99,3.43,26.7,14.7,1.54,0.78,364.532,17.194,41.286,112.422,0.77
0.9750645322571948,0.2219215130041655,30.84,9.61,45.1,35.2,1.52,1.97,362.94,52.659,40.837,272.268,0.6
0.9962981749346078,0.08596479873744647,14.41,6.3,43.6,20.1,2.22,1.6,417.167,36.84,35.844,221.788,1.38
0.893918596519257,0.4482293417404106,19.93,8.65,40.3,31.4,1.69,0.66,384.432,47.751,56.192,219.337,0.66
0.9787400799669153,0.2051044998686192,6.66,4.7,143.8,52.0,3.06,1.56,504.979,62.031,65.032,375.079,1.54
0.9946708199115211,0.10310169744743485,3.05,4.65,45.4,29.9,2.24,0.84,492.221,59.491,65.865,277.168,1.01
0.9976303053065857,0.06880242680231986,5.23,7.38,39.9,15.0,1.71,0.8,470.603,50.986,36.75,332.771,0.76
0.893918596519257,0.4482293417404106,4.91,1.71,11.1,7.0,1.45,1.13,132.37,5.823,14.523,100.993,0.72
0.9623090774541486,0.2719581575341055,1.37,6.37,434.7,195.5,5.01,2.83,343.558,59.943,52.737,401.261,2.92
0.998666816288476,0.051619667223253764,1.46,4.76,134.6,40.6,2.64,0.89,444.697,54.983,48.705,394.824,1.5
0.9226395488404876,0.3856634062436071,1.19,9.46,130.7,46.0,3.05,1.02,518.438,59.762,76.146,347.968,1.75
0.9088176373395029,0.4171936026123168,1.18,6.17,166.9,104.0,4.08,2.01,447.61,60.147,59.82,392.505,2.25
0.9927487224577402,0.1202080448993527,1.84,8.57,72.5,31.8,2.59,0.81,412.656,61.083,67.495,400.869,1.35
0.893918596519257,0.4482293417404106,34.32,6.97,532.3,393.3,5.05,5.18,516.598,60.534,65.032,381.634,2.77
0.9994074007397048,0.03442161162274574,36.63,6.79,61.8,51.8,1.49,0.62,343.558,34.936,28.652,211.33,0.74
0.9998518392091162,0.017213356155834685,1.37,3.91,93.8,41.3,2.24,1.01,363.47,20.998,66.209,193.94,1.08
0.886070621534138,0.4635502709028509,30.14,6.79,31.2,29.7,1.57,0.81,247.318,42.923,49.079,129.314,0.76
0.9469877530760753,0.3212696616923644,45.19,9.53,75.9,50.3,1.75,1.45,460.522,52.063,73.669,363.32,0.79
0.9946708199115211,0.10310169744743485,19.87,12.15,151.0,69.9,3.16,1.9,509.863,60.739,76.043,401.065,1.78
0.9226395488404876,0.3856634062436071,10.34,2.96,11.3,14.9,1.8,1.41,281.065,30.228,41.7,101.24,0.9
0.9711000518829505,0.2386727660059501,6.21,6.23,18.4,10.0,1.4,1.17,210.814,30.55,44.119,70.814,0.78
0.9088176373395029,0.4171936026123168,1.28,6.75,75.0,37.2,2.43,0.93,410.409,60.238,76.146,388.854,1.13
0.9946708199115211,0.10310169744743485,9.66,2.61,31.3,13.5,1.35,1.45,264.194,13.87,43.265,73.661,0.73
0.9523775757303975,0.304921224656289,1.18,6.58,214.9,121.7,3.5,1.99,355.025,50.084,46.499,248.626,2.03
0.9787400799669153,0.2051044998686192,1.23,4.36,24.5,10.5,1.53,0.75,305.713,25.03,40.912,222.435,0.88
0.9852201067560606,0.1712931441814776,9.28,5.13,28.3,17.5,1.91,0.76,494.643,49.746,57.875,406.789,1.05
0.9962981749346078,0.08596479873744647,30.07,7.5,39.5,28.5,1.67,0.75,394.839,60.648,72.745,293.775,0.76
0.9946708199115211,0.10310169744743485,1.1,8.3,351.8,143.3,4.87,2.65,355.025,59.739,46.66,390.58,4.02
0.9880226656636976,0.15430882066428114,1.33,7.67,141.5,79.4,2.82,1.9,433.705,51.675,75.836,412.983,1.52
0.9994074007397048,0.03442161162274574,0.83,4.75,82.1,53.5,2.0,1.11,302.523,34.288,37.633,283.64,1.19
0.9623090774541486,0.2719581575341055,1.2,4.89,189.6,58.3,3.17,1.31,250.022,60.854,40.391,407.385,1.9
0.9413173175128471,0.3375228995941133,21.77,5.56,50.0,12.6,1.47,0.61,486.784,54.749,61.232,406.393,0.83
0.8779600847008882,0.47873384011578846,37.41,5.87,59.6,40.1,1.76,0.86,321.124,23.915,30.265,175.288,0.76
0.901501684131884,0.4327755925504312,1.37,4.21,19.1,14.8,2.27,0.79,511.698,62.077,80.625,349.551,1.11
0.8779600847008882,0.47873384011578846,1.16,5.47,18.1,9.8,1.6,1.22,261.426,32.07,46.781,363.683,0.7
0.8779600847008882,0.47873384011578846,28.83,6.87,48.6,58.5,1.49,0.61,461.703,53.613,57.235,378.626,0.71
1.0,0.0,24.74,9.27,44.7,30.0,1.55,0.71,435.433,55.666,70.962,291.45,0.67
0.9413173175128471,0.3375228995941133,1.19,5.87,115.7,53.1,2.83,1.37,365.063,58.351,40.206,390.772,1.82
0.9413173175128471,0.3375228995941133,11.54,9.29,165.0,98.2,2.54,2.18,517.211,50.104,72.387,308.477,1.44
0.9711000518829505,0.2386727660059501,1.09,4.43,127.6,44.3,3.03,0.9,308.671,56.855,48.045,265.39,1.51
0.869589389346611,0.4937755501599772,1.1,6.54,195.6,64.2,4.06,1.47,455.809,64.437,67.148,405.204,2.32
0.9469877530760753,0.3212696616923644,1.18,5.0,59.6,18.7,2.58,0.86,423.975,34.194,49.329,158.682,1.32
0.9413173175128471,0.3375228995941133,8.0,0.72,37.0,12.3,1.4,1.5,195.576,25.017,12.205,80.701,0.75
0.9787400799669153,0.2051044998686192,1.05,3.97,483.4,299.6,3.91,4.22,421.7,60.854,57.235,374.149,2.45
0.9226395488404876,0.3856634062436071,1.11,5.2,139.9,98.7,1.85,2.66,364.532,16.32,56.417,288.984,0.96
0.9158642882672872,0.401487989205973,1.18,4.35,50.1,17.6,2.55,1.41,244.626,25.096,47.472,386.372,1.32
0.9927487224577402,0.1202080448993527,39.67,17.79,109.2,58.3,2.02,1.05,359.236,58.195,76.717,348.495,1.09
0.9976303053065857,0.06880242680231986,19.88,7.53,31.7,20.5,1.49,0.63,373.078,44.711,52.088,198.99,0.6
0.9852201067560606,0.1712931441814776,36.14,7.32,55.7,37.6,1.71,0.76,390.441,32.739,38.708,236.714,0.69
0.9711000518829505,0.2386727660059501,44.97,9.33,78.4,51.2,1.76,1.48,480.768,54.665,76.146,377.877,0.81
0.9994074007397048,0.03442161162274574,1.28,14.73,115.4,40.1,2.87,0.97,478.369,62.825,79.372,412.581,1.51
0.9852201067560606,0.1712931441814776,1.74,7.22,76.4,30.2,1.95,0.7,481.368,65.352,81.513,434.547,1.18
0.9821256058680006,0.18822670984324422,1.37,7.01,12.4,10.4,1.85,0.77,511.698,59.333,77.497,353.977,0.84
0.8779600847008882,0.47873384011578846,35.84,9.86,51.4,37.1,1.6,0.67,315.619,46.168,29.888,224.777,0.76
0.886070621534138,0.4635502709028509,1.38,4.51,368.7,212.6,4.79,3.46,376.306,59.807,31.346,390.004,2.74
0.9946708199115211,0.10310169744743485,19.38,7.88,42.6,25.0,1.45,0.59,302.278,29.517,30.866,135.147,0.76
0.8779600847008882,0.47873384011578846,1.09,2.36,216.7,87.8,4.04,1.79,225.71,26.879,23.705,300.51,2.19
0.9787400799669153,0.2051044998686192,1.37,6.82,123.8,52.9,2.78,1.16,313.13,12.036,64.398,194.06,1.46
0.9998518392091162,0.017213356155834685,1.28,4.38,20.2,14.6,1.87,0.79,495.856,62.217,70.708,250.438,0.85
0.9962981749346078,0.08596479873744647,22.7,7.73,44.5,30.8,1.81,0.68,490.406,55.538,43.73,347.968,0.8
0.9291414114031743,0.36972454289067314,1.28,5.57,194.6,89.8,3.82,1.97,279.168,15.756,55.607,156.357,1.99
0.9523775757303975,0.304921224656289,1.09,7.67,64.5,30.8,2.49,1.64,259.587,29.661,60.43,135.631,1.3
0.9291414114031743,0.36972454289067314,1.1,8.02,184.2,132.9,3.12,2.96,246.869,31.724,65.374,175.513,1.8
0.9469877530760753,0.3212696616923644,1.1,7.87,192.2,138.1,2.48,2.74,240.612,31.829,64.788,162.959,1.41
0.9946708199115211,0.10310169744743485,9.67,5.47,19.9,19.3,1.41,1.38,242.393,25.505,33.57,318.233,0.59
0.9623090774541486,0.2719581575341055,12.62,9.31,181.8,72.9,3.47,1.82,521.508,61.129,78.486,357.728,1.92
0.8779600847008882,0.47873384011578846,1.15,5.32,164.8,86.4,3.27,1.87,250.474,58.774,35.948,396.572,1.99
0.9962981749346078,0.08596479873744647,4.91,3.77,18.5,10.2,1.67,1.29,192.352,9.55,41.361,254.653,0.79
1.0,0.0,25.28,11.44,63.3,34.3,1.52,0.63,465.255,61.683,71.063,381.823,0.83
0.9469877530760753,0.3212696616923644,1.41,3.91,116.8,38.0,2.76,1.29,511.698,62.194,66.16,379.376,1.39
0.9905324521322229,0.13727877211326478,1.1,3.94,80.6,60.5,2.55,0.97,201.689,45.305,31.346,352.202,1.49
1.0,0.0,1.37,3.09,79.9,39.4,2.37,0.81,522.737,64.007,70.354,408.38,1.33
0.9880226656636976,0.15430882066428114,30.35,6.88,36.9,28.0,1.78,1.84,489.802,53.676,53.655,289.138,0.64
0.998666816288476,0.051619667223253764,1.69,9.26,133.3,71.5,2.46,1.39,478.968,66.057,81.513,435.387,1.48
0.9668478136052775,0.255353295116187,9.63,3.41,15.7,10.6,1.78,1.75,293.038,26.688,35.879,123.075,0.86
0.9088176373395029,0.4171936026123168,1.31,4.72,152.9,91.6,3.37,1.87,353.976,58.484,54.227,397.74,1.76
0.9226395488404876,0.3856634062436071,1.22,15.18,240.4,139.2,3.56,3.02,338.401,58.262,71.521,350.08,2.4
0.9852201067560606,0.1712931441814776,1.1,6.9,239.3,111.3,3.42,2.44,449.362,62.008,47.065,404.61,2.2
0.9088176373395029,0.4171936026123168,1.11,11.14,73.5,17.4,1.94,1.72,295.943,49.311,65.914,255.643,1.25
0.9291414114031743,0.36972454289067314,1.49,8.13,52.9,44.8,1.83,1.49,357.654,22.94,70.911,363.865,0.96
