Acumulado;Fechaacumulado;fecha
60,351;2011-04-2208:00:00;2011-04-22-00:00:00
60,511;2011-04-2308:00:00;2011-04-23-00:00:00
60,602;2011-04-2408:00:00;2011-04-24-00:00:00
60,785;2011-04-2508:00:00;2011-04-25-00:00:00
60,923;2011-04-2608:00:00;2011-04-26-00:00:00
61,014;2011-04-2708:00:00;2011-04-27-00:00:00
61,083;2011-04-2808:00:00;2011-04-28-00:00:00
61,152;2011-04-2908:00:00;2011-04-29-00:00:00
61,221;2011-04-3008:00:00;2011-04-30-00:00:00
61,221;2011-05-0108:00:00;2011-05-01-00:00:00
61,267;2011-05-0208:00:00;2011-05-02-00:00:00
61,29;2011-05-0308:00:00;2011-05-03-00:00:00
61,336;2011-05-0408:00:00;2011-05-04-00:00:00
61,336;2011-05-0508:00:00;2011-05-05-00:00:00
61,313;2011-05-0608:00:00;2011-05-06-00:00:00
61,267;2011-05-0708:00:00;2011-05-07-00:00:00
61,521;2011-05-0808:00:00;2011-05-08-00:00:00
61,66;2011-05-0908:00:00;2011-05-09-00:00:00
61,729;2011-05-1008:00:00;2011-05-10-00:00:00
61,776;2011-05-1108:00:00;2011-05-11-00:00:00
61,799;2011-05-1208:00:00;2011-05-12-00:00:00
61,776;2011-05-1308:00:00;2011-05-13-00:00:00
61,729;2011-05-1408:00:00;2011-05-14-00:00:00
61,706;2011-05-1508:00:00;2011-05-15-00:00:00
61,66;2011-05-1608:00:00;2011-05-16-00:00:00
61,59;2011-05-1708:00:00;2011-05-17-00:00:00
61,521;2011-05-1808:00:00;2011-05-18-00:00:00
61,429;2011-05-1908:00:00;2011-05-19-00:00:00
61,336;2011-05-2008:00:00;2011-05-20-00:00:00
61,244;2011-05-2108:00:00;2011-05-21-00:00:00
61,152;2011-05-2208:00:00;2011-05-22-00:00:00
61,037;2011-05-2308:00:00;2011-05-23-00:00:00
60,9;2011-05-2408:00:00;2011-05-24-00:00:00
60,785;2011-05-2508:00:00;2011-05-25-00:00:00
60,625;2011-05-2608:00:00;2011-05-26-00:00:00
60,511;2011-05-2708:00:00;2011-05-27-00:00:00
60,374;2011-05-2808:00:00;2011-05-28-00:00:00
60,215;2011-05-2908:00:00;2011-05-29-00:00:00
60,17;2011-05-3008:00:00;2011-05-30-00:00:00
60,17;2011-05-3108:00:00;2011-05-31-00:00:00
60,056;2011-06-0108:00:00;2011-06-01-00:00:00
59,92;2011-06-0208:00:00;2011-06-02-00:00:00
59,784;2011-06-0308:00:00;2011-06-03-00:00:00
59,604;2011-06-0408:00:00;2011-06-04-00:00:00
59,536;2011-06-0508:00:00;2011-06-05-00:00:00
59,401;2011-06-0608:00:00;2011-06-06-00:00:00
59,378;2011-06-0708:00:00;2011-06-07-00:00:00
59,378;2011-06-0808:00:00;2011-06-08-00:00:00
59,311;2011-06-0908:00:00;2011-06-09-00:00:00
59,244;2011-06-1008:00:00;2011-06-10-00:00:00
59,154;2011-06-1108:00:00;2011-06-11-00:00:00
59,042;2011-06-1208:00:00;2011-06-12-00:00:00
58,93;2011-06-1308:00:00;2011-06-13-00:00:00
58,818;2011-06-1408:00:00;2011-06-14-00:00:00
58,684;2011-06-1508:00:00;2011-06-15-00:00:00
58,528;2011-06-1608:00:00;2011-06-16-00:00:00
58,373;2011-06-1708:00:00;2011-06-17-00:00:00
58,217;2011-06-1808:00:00;2011-06-18-00:00:00
57,996;2011-06-1908:00:00;2011-06-19-00:00:00
57,842;2011-06-2008:00:00;2011-06-20-00:00:00
57,665;2011-06-2108:00:00;2011-06-21-00:00:00
57,489;2011-06-2208:00:00;2011-06-22-00:00:00
57,292;2011-06-2308:00:00;2011-06-23-00:00:00
57,073;2011-06-2408:00:00;2011-06-24-00:00:00
56,833;2011-06-2508:00:00;2011-06-25-00:00:00
56,616;2011-06-2608:00:00;2011-06-26-00:00:00
56,399;2011-06-2708:00:00;2011-06-27-00:00:00
56,161;2011-06-2808:00:00;2011-06-28-00:00:00
55,903;2011-06-2908:00:00;2011-06-29-00:00:00
55,666;2011-06-3008:00:00;2011-06-30-00:00:00
55,431;2011-07-0108:00:00;2011-07-01-00:00:00
55,196;2011-07-0208:00:00;2011-07-02-00:00:00
54,94;2011-07-0308:00:00;2011-07-03-00:00:00
54,834;2011-07-0408:00:00;2011-07-04-00:00:00
54,644;2011-07-0508:00:00;2011-07-05-00:00:00
54,411;2011-07-0608:00:00;2011-07-06-00:00:00
54,158;2011-07-0708:00:00;2011-07-07-00:00:00
53,885;2011-07-0808:00:00;2011-07-08-00:00:00
53,592;2011-07-0908:00:00;2011-07-09-00:00:00
53,301;2011-07-1008:00:00;2011-07-10-00:00:00
53,031;2011-07-1108:00:00;2011-07-11-00:00:00
52,741;2011-07-1208:00:00;2011-07-12-00:00:00
52,453;2011-07-1308:00:00;2011-07-13-00:00:00
52,186;2011-07-1408:00:00;2011-07-14-00:00:00
51,899;2011-07-1508:00:00;2011-07-15-00:00:00
51,635;2011-07-1608:00:00;2011-07-16-00:00:00
51,33;2011-07-1708:00:00;2011-07-17-00:00:00
51,067;2011-07-1808:00:00;2011-07-18-00:00:00
50,705;2011-07-1908:00:00;2011-07-19-00:00:00
50,364;2011-07-2008:00:00;2011-07-20-00:00:00
50,005;2011-07-2108:00:00;2011-07-21-00:00:00
49,628;2011-07-2208:00:00;2011-07-22-00:00:00
49,272;2011-07-2308:00:00;2011-07-23-00:00:00
48,899;2011-07-2408:00:00;2011-07-24-00:00:00
48,508;2011-07-2508:00:00;2011-07-25-00:00:00
48,138;2011-07-2608:00:00;2011-07-26-00:00:00
47,751;2011-07-2708:00:00;2011-07-27-00:00:00
47,366;2011-07-2808:00:00;2011-07-28-00:00:00
46,984;2011-07-2908:00:00;2011-07-29-00:00:00
46,603;2011-07-3008:00:00;2011-07-30-00:00:00
46,224;2011-07-3108:00:00;2011-07-31-00:00:00
45,829;2011-08-0108:00:00;2011-08-01-00:00:00
45,454;2011-08-0208:00:00;2011-08-02-00:00:00
45,082;2011-08-0308:00:00;2011-08-03-00:00:00
44,711;2011-08-0408:00:00;2011-08-04-00:00:00
44,342;2011-08-0508:00:00;2011-08-05-00:00:00
43,866;2011-08-0608:00:00;2011-08-06-00:00:00
43,429;2011-08-0708:00:00;2011-08-07-00:00:00
42,995;2011-08-0808:00:00;2011-08-08-00:00:00
42,546;2011-08-0908:00:00;2011-08-09-00:00:00
42,136;2011-08-1008:00:00;2011-08-10-00:00:00
41,71;2011-08-1108:00:00;2011-08-11-00:00:00
41,287;2011-08-1208:00:00;2011-08-12-00:00:00
40,657;2011-08-1308:00:00;2011-08-13-00:00:00
40,051;2011-08-1408:00:00;2011-08-14-00:00:00
39,416;2011-08-1508:00:00;2011-08-15-00:00:00
38,805;2011-08-1608:00:00;2011-08-16-00:00:00
38,182;2011-08-1708:00:00;2011-08-17-00:00:00
37,549;2011-08-1808:00:00;2011-08-18-00:00:00
36,922;2011-08-1908:00:00;2011-08-19-00:00:00
36,301;2011-08-2008:00:00;2011-08-20-00:00:00
35,655;2011-08-2108:00:00;2011-08-21-00:00:00
35,015;2011-08-2208:00:00;2011-08-22-00:00:00
34,383;2011-08-2308:00:00;2011-08-23-00:00:00
33,757;2011-08-2408:00:00;2011-08-24-00:00:00
33,122;2011-08-2508:00:00;2011-08-25-00:00:00
32,479;2011-08-2608:00:00;2011-08-26-00:00:00
31,844;2011-08-2708:00:00;2011-08-27-00:00:00
31,201;2011-08-2808:00:00;2011-08-28-00:00:00
30,565;2011-08-2908:00:00;2011-08-29-00:00:00
29,922;2011-08-3008:00:00;2011-08-30-00:00:00
29,302;2011-08-3108:00:00;2011-08-31-00:00:00
28,688;2011-09-0108:00:00;2011-09-01-00:00:00
28,293;2011-09-0208:00:00;2011-09-02-00:00:00
27,915;2011-09-0308:00:00;2011-09-03-00:00:00
27,567;2011-09-0408:00:00;2011-09-04-00:00:00
27,194;2011-09-0508:00:00;2011-09-05-00:00:00
26,797;2011-09-0608:00:00;2011-09-06-00:00:00
26,416;2011-09-0708:00:00;2011-09-07-00:00:00
26,039;2011-09-0808:00:00;2011-09-08-00:00:00
25,651;2011-09-0908:00:00;2011-09-09-00:00:00
25,267;2011-09-1008:00:00;2011-09-10-00:00:00
24,899;2011-09-1108:00:00;2011-09-11-00:00:00
24,573;2011-09-1208:00:00;2011-09-12-00:00:00
24,21;2011-09-1308:00:00;2011-09-13-00:00:00
23,838;2011-09-1408:00:00;2011-09-14-00:00:00
23,469;2011-09-1508:00:00;2011-09-15-00:00:00
23,103;2011-09-1608:00:00;2011-09-16-00:00:00
22,566;2011-09-1708:00:00;2011-09-17-00:00:00
22;2011-09-1808:00:00;2011-09-18-00:00:00
21,442;2011-09-1908:00:00;2011-09-19-00:00:00
20,879;2011-09-2008:00:00;2011-09-20-00:00:00
20,337;2011-09-2108:00:00;2011-09-21-00:00:00
19,779;2011-09-2208:00:00;2011-09-22-00:00:00
19,23;2011-09-2308:00:00;2011-09-23-00:00:00
18,679;2011-09-2408:00:00;2011-09-24-00:00:00
18,125;2011-09-2508:00:00;2011-09-25-00:00:00
17,569;2011-09-2608:00:00;2011-09-26-00:00:00
17,013;2011-09-2708:00:00;2011-09-27-00:00:00
16,466;2011-09-2808:00:00;2011-09-28-00:00:00
15,898;2011-09-2908:00:00;2011-09-29-00:00:00
15,352;2011-09-3008:00:00;2011-09-30-00:00:00
15,092;2011-10-0108:00:00;2011-10-01-00:00:00
14,845;2011-10-0208:00:00;2011-10-02-00:00:00
14,61;2011-10-0308:00:00;2011-10-03-00:00:00
14,358;2011-10-0408:00:00;2011-10-04-00:00:00
14,117;2011-10-0508:00:00;2011-10-05-00:00:00
13,87;2011-10-0608:00:00;2011-10-06-00:00:00
13,634;2011-10-0708:00:00;2011-10-07-00:00:00
13,465;2011-10-0808:00:00;2011-10-08-00:00:00
13,317;2011-10-0908:00:00;2011-10-09-00:00:00
13,16;2011-10-1008:00:00;2011-10-10-00:00:00
13,013;2011-10-1108:00:00;2011-10-11-00:00:00
12,858;2011-10-1208:00:00;2011-10-12-00:00:00
12,704;2011-10-1308:00:00;2011-10-13-00:00:00
12,587;2011-10-1408:00:00;2011-10-14-00:00:00
12,47;2011-10-1508:00:00;2011-10-15-00:00:00
12,363;2011-10-1608:00:00;2011-10-16-00:00:00
12,248;2011-10-1708:00:00;2011-10-17-00:00:00
12,142;2011-10-1808:00:00;2011-10-18-00:00:00
12,036;2011-10-1908:00:00;2011-10-19-00:00:00
11,923;2011-10-2008:00:00;2011-10-20-00:00:00
11,81;2011-10-2108:00:00;2011-10-21-00:00:00
11,697;2011-10-2208:00:00;2011-10-22-00:00:00
11,594;2011-10-2308:00:00;2011-10-23-00:00:00
11,491;2011-10-2408:00:00;2011-10-24-00:00:00
11,415;2011-10-2508:00:00;2011-10-25-00:00:00
11,313;2011-10-2608:00:00;2011-10-26-00:00:00
11,211;2011-10-2708:00:00;2011-10-27-00:00:00
11,144;2011-10-2808:00:00;2011-10-28-00:00:00
11,044;2011-10-2908:00:00;2011-10-29-00:00:00
10,935;2011-10-3008:00:00;2011-10-30-00:00:00
10,836;2011-10-3108:00:00;2011-10-31-00:00:00
10,737;2011-11-0108:00:00;2011-11-01-00:00:00
10,647;2011-11-0208:00:00;2011-11-02-00:00:00
10,614;2011-11-0308:00:00;2011-11-03-00:00:00
10,688;2011-11-0408:00:00;2011-11-04-00:00:00
10,712;2011-11-0508:00:00;2011-11-05-00:00:00
11,119;2011-11-0608:00:00;2011-11-06-00:00:00
11,372;2011-11-0708:00:00;2011-11-07-00:00:00
11,577;2011-11-0808:00:00;2011-11-08-00:00:00
11,689;2011-11-0908:00:00;2011-11-09-00:00:00
11,758;2011-11-1008:00:00;2011-11-10-00:00:00
11,853;2011-11-1108:00:00;2011-11-11-00:00:00
11,932;2011-11-1208:00:00;2011-11-12-00:00:00
12,001;2011-11-1308:00:00;2011-11-13-00:00:00
12,063;2011-11-1408:00:00;2011-11-14-00:00:00
12,124;2011-11-1508:00:00;2011-11-15-00:00:00
12,23;2011-11-1608:00:00;2011-11-16-00:00:00
12,354;2011-11-1708:00:00;2011-11-17-00:00:00
12,425;2011-11-1808:00:00;2011-11-18-00:00:00
12,488;2011-11-1908:00:00;2011-11-19-00:00:00
12,542;2011-11-2008:00:00;2011-11-20-00:00:00
12,605;2011-11-2108:00:00;2011-11-21-00:00:00
12,668;2011-11-2208:00:00;2011-11-22-00:00:00
12,731;2011-11-2308:00:00;2011-11-23-00:00:00
12,794;2011-11-2408:00:00;2011-11-24-00:00:00
12,83;2011-11-2508:00:00;2011-11-25-00:00:00
12,876;2011-11-2608:00:00;2011-11-26-00:00:00
12,912;2011-11-2708:00:00;2011-11-27-00:00:00
12,94;2011-11-2808:00:00;2011-11-28-00:00:00
12,976;2011-11-2908:00:00;2011-11-29-00:00:00
12,994;2011-11-3008:00:00;2011-11-30-00:00:00
13,013;2011-12-0108:00:00;2011-12-01-00:00:00
13,04;2011-12-0208:00:00;2011-12-02-00:00:00
13,104;2011-12-0308:00:00;2011-12-03-00:00:00
13,16;2011-12-0408:00:00;2011-12-04-00:00:00
13,215;2011-12-0508:00:00;2011-12-05-00:00:00
13,27;2011-12-0608:00:00;2011-12-06-00:00:00
13,335;2011-12-0708:00:00;2011-12-07-00:00:00
13,391;2011-12-0808:00:00;2011-12-08-00:00:00
13,447;2011-12-0908:00:00;2011-12-09-00:00:00
13,503;2011-12-1008:00:00;2011-12-10-00:00:00
13,54;2011-12-1108:00:00;2011-12-11-00:00:00
13,577;2011-12-1208:00:00;2011-12-12-00:00:00
13,634;2011-12-1308:00:00;2011-12-13-00:00:00
13,681;2011-12-1408:00:00;2011-12-14-00:00:00
13,747;2011-12-1508:00:00;2011-12-15-00:00:00
13,813;2011-12-1608:00:00;2011-12-16-00:00:00
14,464;2011-12-1708:00:00;2011-12-17-00:00:00
14,894;2011-12-1808:00:00;2011-12-18-00:00:00
15,172;2011-12-1908:00:00;2011-12-19-00:00:00
15,392;2011-12-2008:00:00;2011-12-20-00:00:00
15,583;2011-12-2108:00:00;2011-12-21-00:00:00
15,756;2011-12-2208:00:00;2011-12-22-00:00:00
15,909;2011-12-2308:00:00;2011-12-23-00:00:00
16,052;2011-12-2408:00:00;2011-12-24-00:00:00
16,176;2011-12-2508:00:00;2011-12-25-00:00:00
16,279;2011-12-2608:00:00;2011-12-26-00:00:00
16,383;2011-12-2708:00:00;2011-12-27-00:00:00
16,476;2011-12-2808:00:00;2011-12-28-00:00:00
16,56;2011-12-2908:00:00;2011-12-29-00:00:00
16,633;2011-12-3008:00:00;2011-12-30-00:00:00
16,717;2011-12-3108:00:00;2011-12-31-00:00:00
16,791;2012-01-0108:00:00;2012-01-01-00:00:00
16,875;2012-01-0208:00:00;2012-01-02-00:00:00
16,97;2012-01-0308:00:00;2012-01-03-00:00:00
17,055;2012-01-0408:00:00;2012-01-04-00:00:00
17,119;2012-01-0508:00:00;2012-01-05-00:00:00
17,194;2012-01-0608:00:00;2012-01-06-00:00:00
17,268;2012-01-0708:00:00;2012-01-07-00:00:00
17,333;2012-01-0808:00:00;2012-01-08-00:00:00
17,397;2012-01-0908:00:00;2012-01-09-00:00:00
17,461;2012-01-1008:00:00;2012-01-10-00:00:00
17,515;2012-01-1108:00:00;2012-01-11-00:00:00
17,558;2012-01-1208:00:00;2012-01-12-00:00:00
17,602;2012-01-1308:00:00;2012-01-13-00:00:00
17,656;2012-01-1408:00:00;2012-01-14-00:00:00
17,688;2012-01-1508:00:00;2012-01-15-00:00:00
17,743;2012-01-1608:00:00;2012-01-16-00:00:00
17,797;2012-01-1708:00:00;2012-01-17-00:00:00
17,829;2012-01-1808:00:00;2012-01-18-00:00:00
17,939;2012-01-1908:00:00;2012-01-19-00:00:00
17,982;2012-01-2008:00:00;2012-01-20-00:00:00
18,026;2012-01-2108:00:00;2012-01-21-00:00:00
18,059;2012-01-2208:00:00;2012-01-22-00:00:00
18,103;2012-01-2308:00:00;2012-01-23-00:00:00
18,147;2012-01-2408:00:00;2012-01-24-00:00:00
18,18;2012-01-2508:00:00;2012-01-25-00:00:00
18,213;2012-01-2608:00:00;2012-01-26-00:00:00
18,235;2012-01-2708:00:00;2012-01-27-00:00:00
18,268;2012-01-2808:00:00;2012-01-28-00:00:00
18,301;2012-01-2908:00:00;2012-01-29-00:00:00
18,334;2012-01-3008:00:00;2012-01-30-00:00:00
18,356;2012-01-3108:00:00;2012-01-31-00:00:00
18,389;2012-02-0108:00:00;2012-02-01-00:00:00
18,412;2012-02-0208:00:00;2012-02-02-00:00:00
18,434;2012-02-0308:00:00;2012-02-03-00:00:00
18,445;2012-02-0408:00:00;2012-02-04-00:00:00
18,489;2012-02-0508:00:00;2012-02-05-00:00:00
18,545;2012-02-0608:00:00;2012-02-06-00:00:00
18,578;2012-02-0708:00:00;2012-02-07-00:00:00
18,612;2012-02-0808:00:00;2012-02-08-00:00:00
18,645;2012-02-0908:00:00;2012-02-09-00:00:00
18,679;2012-02-1008:00:00;2012-02-10-00:00:00
18,69;2012-02-1108:00:00;2012-02-11-00:00:00
18,723;2012-02-1208:00:00;2012-02-12-00:00:00
18,746;2012-02-1308:00:00;2012-02-13-00:00:00
18,779;2012-02-1408:00:00;2012-02-14-00:00:00
18,835;2012-02-1508:00:00;2012-02-15-00:00:00
18,88;2012-02-1608:00:00;2012-02-16-00:00:00
18,948;2012-02-1708:00:00;2012-02-17-00:00:00
19,015;2012-02-1808:00:00;2012-02-18-00:00:00
19,106;2012-02-1908:00:00;2012-02-19-00:00:00
19,208;2012-02-2008:00:00;2012-02-20-00:00:00
19,31;2012-02-2108:00:00;2012-02-21-00:00:00
19,412;2012-02-2208:00:00;2012-02-22-00:00:00
19,504;2012-02-2308:00:00;2012-02-23-00:00:00
19,607;2012-02-2408:00:00;2012-02-24-00:00:00
19,733;2012-02-2508:00:00;2012-02-25-00:00:00
19,906;2012-02-2608:00:00;2012-02-26-00:00:00
20,185;2012-02-2708:00:00;2012-02-27-00:00:00
20,466;2012-02-2808:00:00;2012-02-28-00:00:00
20,725;2012-02-2908:00:00;2012-02-29-00:00:00
20,998;2012-03-0108:00:00;2012-03-01-00:00:00
21,261;2012-03-0208:00:00;2012-03-02-00:00:00
21,563;2012-03-0308:00:00;2012-03-03-00:00:00
21,878;2012-03-0408:00:00;2012-03-04-00:00:00
22,282;2012-03-0508:00:00;2012-03-05-00:00:00
22,641;2012-03-0608:00:00;2012-03-06-00:00:00
22,928;2012-03-0708:00:00;2012-03-07-00:00:00
23,179;2012-03-0808:00:00;2012-03-08-00:00:00
23,393;2012-03-0908:00:00;2012-03-09-00:00:00
23,57;2012-03-1008:00:00;2012-03-10-00:00:00
23,749;2012-03-1108:00:00;2012-03-11-00:00:00
23,915;2012-03-1208:00:00;2012-03-12-00:00:00
24,081;2012-03-1308:00:00;2012-03-13-00:00:00
24,249;2012-03-1408:00:00;2012-03-14-00:00:00
24,443;2012-03-1508:00:00;2012-03-15-00:00:00
24,651;2012-03-1608:00:00;2012-03-16-00:00:00
24,859;2012-03-1708:00:00;2012-03-17-00:00:00
25,043;2012-03-1808:00:00;2012-03-18-00:00:00
25,214;2012-03-1908:00:00;2012-03-19-00:00:00
25,373;2012-03-2008:00:00;2012-03-20-00:00:00
25,505;2012-03-2108:00:00;2012-03-21-00:00:00
25,651;2012-03-2208:00:00;2012-03-22-00:00:00
25,771;2012-03-2308:00:00;2012-03-23-00:00:00
25,892;2012-03-2408:00:00;2012-03-24-00:00:00
26,012;2012-03-2508:00:00;2012-03-25-00:00:00
26,12;2012-03-2608:00:00;2012-03-26-00:00:00
26,241;2012-03-2708:00:00;2012-03-27-00:00:00
26,362;2012-03-2808:00:00;2012-03-28-00:00:00
26,484;2012-03-2908:00:00;2012-03-29-00:00:00
26,593;2012-03-3008:00:00;2012-03-30-00:00:00
26,729;2012-03-3108:00:00;2012-03-31-00:00:00
26,851;2012-04-0108:00:00;2012-04-01-00:00:00
26,988;2012-04-0208:00:00;2012-04-02-00:00:00
27,167;2012-04-0308:00:00;2012-04-03-00:00:00
27,332;2012-04-0408:00:00;2012-04-04-00:00:00
27,525;2012-04-0508:00:00;2012-04-05-00:00:00
27,733;2012-04-0608:00:00;2012-04-06-00:00:00
27,956;2012-04-0708:00:00;2012-04-07-00:00:00
28,166;2012-04-0808:00:00;2012-04-08-00:00:00
28,391;2012-04-0908:00:00;2012-04-09-00:00:00
28,603;2012-04-1008:00:00;2012-04-10-00:00:00
28,916;2012-04-1108:00:00;2012-04-11-00:00:00
29,23;2012-04-1208:00:00;2012-04-12-00:00:00
29,56;2012-04-1308:00:00;2012-04-13-00:00:00
29,922;2012-04-1408:00:00;2012-04-14-00:00:00
30,521;2012-04-1508:00:00;2012-04-15-00:00:00
31,111;2012-04-1608:00:00;2012-04-16-00:00:00
31,619;2012-04-1708:00:00;2012-04-17-00:00:00
32,161;2012-04-1808:00:00;2012-04-18-00:00:00
33,23;2012-04-1908:00:00;2012-04-19-00:00:00
34,936;2012-04-2008:00:00;2012-04-20-00:00:00
36,334;2012-04-2108:00:00;2012-04-21-00:00:00
37,814;2012-04-2208:00:00;2012-04-22-00:00:00
39,076;2012-04-2308:00:00;2012-04-23-00:00:00
40,034;2012-04-2408:00:00;2012-04-24-00:00:00
40,814;2012-04-2508:00:00;2012-04-25-00:00:00
41,604;2012-04-2608:00:00;2012-04-26-00:00:00
42,869;2012-04-2708:00:00;2012-04-27-00:00:00
44,122;2012-04-2808:00:00;2012-04-28-00:00:00
45,566;2012-04-2908:00:00;2012-04-29-00:00:00
46,926;2012-04-3008:00:00;2012-04-30-00:00:00
48,08;2012-05-0108:00:00;2012-05-01-00:00:00
49,016;2012-05-0208:00:00;2012-05-02-00:00:00
49,786;2012-05-0308:00:00;2012-05-03-00:00:00
50,484;2012-05-0408:00:00;2012-05-04-00:00:00
51,188;2012-05-0508:00:00;2012-05-05-00:00:00
52,002;2012-05-0608:00:00;2012-05-06-00:00:00
52,762;2012-05-0708:00:00;2012-05-07-00:00:00
53,572;2012-05-0808:00:00;2012-05-08-00:00:00
55,409;2012-05-0908:00:00;2012-05-09-00:00:00
56,79;2012-05-1008:00:00;2012-05-10-00:00:00
57,886;2012-05-1108:00:00;2012-05-11-00:00:00
58,751;2012-05-1208:00:00;2012-05-12-00:00:00
59,446;2012-05-1308:00:00;2012-05-13-00:00:00
60,056;2012-05-1408:00:00;2012-05-14-00:00:00
60,488;2012-05-1508:00:00;2012-05-15-00:00:00
60,808;2012-05-1608:00:00;2012-05-16-00:00:00
61,06;2012-05-1708:00:00;2012-05-17-00:00:00
61,29;2012-05-1808:00:00;2012-05-18-00:00:00
61,475;2012-05-1908:00:00;2012-05-19-00:00:00
61,683;2012-05-2008:00:00;2012-05-20-00:00:00
61,891;2012-05-2108:00:00;2012-05-21-00:00:00
62,054;2012-05-2208:00:00;2012-05-22-00:00:00
62,17;2012-05-2308:00:00;2012-05-23-00:00:00
62,264;2012-05-2408:00:00;2012-05-24-00:00:00
62,334;2012-05-2508:00:00;2012-05-25-00:00:00
62,404;2012-05-2608:00:00;2012-05-26-00:00:00
62,45;2012-05-2708:00:00;2012-05-27-00:00:00
62,474;2012-05-2808:00:00;2012-05-28-00:00:00
62,52;2012-05-2908:00:00;2012-05-29-00:00:00
62,567;2012-05-3008:00:00;2012-05-30-00:00:00
62,591;2012-05-3108:00:00;2012-05-31-00:00:00
62,591;2012-06-0108:00:00;2012-06-01-00:00:00
62,544;2012-06-0208:00:00;2012-06-02-00:00:00
62,474;2012-06-0308:00:00;2012-06-03-00:00:00
62,38;2012-06-0408:00:00;2012-06-04-00:00:00
62,31;2012-06-0508:00:00;2012-06-05-00:00:00
62,217;2012-06-0608:00:00;2012-06-06-00:00:00
62,101;2012-06-0708:00:00;2012-06-07-00:00:00
61,961;2012-06-0808:00:00;2012-06-08-00:00:00
61,845;2012-06-0908:00:00;2012-06-09-00:00:00
61,729;2012-06-1008:00:00;2012-06-10-00:00:00
61,613;2012-06-1108:00:00;2012-06-11-00:00:00
61,498;2012-06-1208:00:00;2012-06-12-00:00:00
61,383;2012-06-1308:00:00;2012-06-13-00:00:00
61,244;2012-06-1408:00:00;2012-06-14-00:00:00
61,129;2012-06-1508:00:00;2012-06-15-00:00:00
60,969;2012-06-1608:00:00;2012-06-16-00:00:00
60,831;2012-06-1708:00:00;2012-06-17-00:00:00
60,694;2012-06-1808:00:00;2012-06-18-00:00:00
60,579;2012-06-1908:00:00;2012-06-19-00:00:00
60,511;2012-06-2008:00:00;2012-06-20-00:00:00
60,374;2012-06-2108:00:00;2012-06-21-00:00:00
60,101;2012-06-2208:00:00;2012-06-22-00:00:00
59,875;2012-06-2308:00:00;2012-06-23-00:00:00
59,649;2012-06-2408:00:00;2012-06-24-00:00:00
59,311;2012-06-2508:00:00;2012-06-25-00:00:00
58,997;2012-06-2608:00:00;2012-06-26-00:00:00
58,707;2012-06-2708:00:00;2012-06-27-00:00:00
58,395;2012-06-2808:00:00;2012-06-28-00:00:00
57,996;2012-06-2908:00:00;2012-06-29-00:00:00
57,621;2012-06-3008:00:00;2012-06-30-00:00:00
57,248;2012-07-0108:00:00;2012-07-01-00:00:00
56,855;2012-07-0208:00:00;2012-07-02-00:00:00
56,486;2012-07-0308:00:00;2012-07-03-00:00:00
56,097;2012-07-0408:00:00;2012-07-04-00:00:00
55,709;2012-07-0508:00:00;2012-07-05-00:00:00
55,324;2012-07-0608:00:00;2012-07-06-00:00:00
55,004;2012-07-0708:00:00;2012-07-07-00:00:00
54,622;2012-07-0808:00:00;2012-07-08-00:00:00
54,221;2012-07-0908:00:00;2012-07-09-00:00:00
53,822;2012-07-1008:00:00;2012-07-10-00:00:00
53,446;2012-07-1108:00:00;2012-07-11-00:00:00
53,051;2012-07-1208:00:00;2012-07-12-00:00:00
52,659;2012-07-1308:00:00;2012-07-13-00:00:00
52,247;2012-07-1408:00:00;2012-07-14-00:00:00
51,859;2012-07-1508:00:00;2012-07-15-00:00:00
51,452;2012-07-1608:00:00;2012-07-16-00:00:00
51,047;2012-07-1708:00:00;2012-07-17-00:00:00
50,604;2012-07-1808:00:00;2012-07-18-00:00:00
50,164;2012-07-1908:00:00;2012-07-19-00:00:00
49,746;2012-07-2008:00:00;2012-07-20-00:00:00
49,311;2012-07-2108:00:00;2012-07-21-00:00:00
48,859;2012-07-2208:00:00;2012-07-22-00:00:00
48,43;2012-07-2308:00:00;2012-07-23-00:00:00
47,983;2012-07-2408:00:00;2012-07-24-00:00:00
47,559;2012-07-2508:00:00;2012-07-25-00:00:00
47,156;2012-07-2608:00:00;2012-07-26-00:00:00
46,831;2012-07-2708:00:00;2012-07-27-00:00:00
46,565;2012-07-2808:00:00;2012-07-28-00:00:00
46,168;2012-07-2908:00:00;2012-07-29-00:00:00
45,81;2012-07-3008:00:00;2012-07-30-00:00:00
45,51;2012-07-3108:00:00;2012-07-31-00:00:00
45,137;2012-08-0108:00:00;2012-08-01-00:00:00
44,748;2012-08-0208:00:00;2012-08-02-00:00:00
44,269;2012-08-0308:00:00;2012-08-03-00:00:00
43,848;2012-08-0408:00:00;2012-08-04-00:00:00
43,411;2012-08-0508:00:00;2012-08-05-00:00:00
42,995;2012-08-0608:00:00;2012-08-06-00:00:00
42,6;2012-08-0708:00:00;2012-08-07-00:00:00
42,207;2012-08-0808:00:00;2012-08-08-00:00:00
41,781;2012-08-0908:00:00;2012-08-09-00:00:00
41,392;2012-08-1008:00:00;2012-08-10-00:00:00
40,919;2012-08-1108:00:00;2012-08-11-00:00:00
40,501;2012-08-1208:00:00;2012-08-12-00:00:00
40,086;2012-08-1308:00:00;2012-08-13-00:00:00
39,69;2012-08-1408:00:00;2012-08-14-00:00:00
39,28;2012-08-1508:00:00;2012-08-15-00:00:00
