day_cos,day_sin,aforo_Arroyo,aforo_Calatayud,aforo_Aragon,aforo_Mendavia,aforo_Miranda,aforo_castejon,aforo_palazuelos,embalse_ebro,embalse_mansilla,embalse_tranquera,embalse_yesa,precipitacion_arce,precipitacion_calatayud,precipitacion_anguiamo,precipitacion_caparroso,precipitacion_leza,precipitacion_onsella,precipitacion_sobron,precipitacion_soto,caudal_arroyo,caudal_aragon,caudal_calatayud,caudal_mendavia,caudal_miranda,caudal_castejon,caudal_palazuelos,pred
0.8860706215341378,-0.4635502709028512,1.09,4.11,0.25,26.0,14.4,2.11,1.27,197.604,9.884,36.996,247.515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09,7.39,4.11,26.0,14.4,91.0,10.01,1.03
-0.9690098257244061,0.24702218048093594,21.21,7.63,0.46,34.4,14.9,1.49,0.72,465.848,58.528,78.277,324.191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.21,10.27,7.63,34.4,14.9,46.0,0.99,0.69
-0.9955213724144752,-0.09453674981719933,24.9,8.02,0.37,34.2,26.0,1.81,1.85,497.069,54.622,55.652,300.352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.9,13.9,8.02,34.2,26.0,55.0,32.49,0.65
0.3576982388331257,0.9338372288229251,1.38,3.16,0.36,68.9,30.0,2.11,0.99,370.398,23.393,67.346,179.363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,9.95,3.16,68.9,30.0,114.0,4.2,0.99
0.7498264012045686,-0.6616346182422783,1.18,4.49,0.32,36.5,10.2,1.66,1.28,194.768,17.044,18.904,331.076,0.2,0.4,0.8,1.2,0.2,1.8,0.1,1.2,1.18,8.62,4.49,36.5,10.2,58.0,10.28,0.85
-0.06450844944931713,-0.9979171608653922,4.26,4.18,0.74,30.2,14.8,1.84,0.57,284.396,22.678,32.023,92.191,0.0,3.8,0.6,0.0,0.0,5.5,0.1,0.0,4.26,29.91,4.18,30.2,14.8,97.0,0.61,1.14
-0.99907411510223,0.04302223300453059,15.49,7.32,0.29,34.3,25.0,2.0,0.67,480.167,57.008,81.461,381.257,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,15.49,8.95,7.32,34.3,25.0,78.0,0.76,0.95
-0.9999629591162655,0.008606996888688698,28.83,6.87,0.4,48.6,58.5,1.49,0.61,461.703,53.613,57.235,378.626,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,28.83,8.91,6.87,48.6,58.5,48.0,0.67,0.69
0.49751328890718066,0.8674563547295968,0.98,15.19,2.01,282.8,90.5,4.67,2.37,344.076,60.17,43.73,388.663,0.0,0.0,0.1,0.2,0.2,0.0,0.5,1.0,0.98,253.6,15.19,282.8,90.5,818.0,66.11,3.17
-0.1330147065341959,0.9911140639934547,2.96,10.46,0.3,79.3,37.8,2.33,0.82,519.052,60.056,79.685,399.889,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,2.96,9.52,10.46,79.3,37.8,160.0,1.86,1.18
